index,detectedEmotion,emotion,emotionsList,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
3281,negative,negative,"[prosty, smaczny, bez, piwo]","[polepszacz, być, chcieć, najbardziej, prosty, ważyć, kiedyś, smaczny, na, ogródek, polecać, po, bez, to, jak, rynek, jeśli, jednak, posiedzieć, piwo]",3.0,-0.03333333333333334,"Kiedyś piwo było smaczniejsze, ważone bez polepszaczy.
Jeśli jednak chcesz po prostu posiedzieć na ogródku na Rynku to jak najbardziej polecam.",21.0,20.0,4.0
3282,positive,positive,"[sam, dobry, letni, znajomy, smak, miejsce]","[przyjemny, w, do, z, sam, dobry, podawać, letni, okres, piwko, mila, znajomy, smak, mega, i, na, kisić, chleb, relaks, o, miejsce, bardzo, smalec, pasteryzować, rynek, z]",5.0,0.04551282051282051,Spiz bardzo ladne i przyjemne miejsce do relaksu ze znajomymi piwko o roznych smakach niepasteryzowane podawane z bardzo dobrym chlebem ze smalcem i kiszonym ogorkiem mega w okresie letnim na ogrutkach w samym rynku polozonego spiza mozns milo i dympatycznie odpoczac.,41.0,26.0,6.0
3283,negative,positive,"[fenomenalny, piwo, raz, atmosfera]","[fenomenalny, jedzenie, nie, godne, piwo, być, tam, raz, wrócić, również, i, na, pewno, atmosfera, polecenie, jeszcze]",5.0,-0.1875,"Piwo jest fenomenalne, atmosfera i jedzenie również godne polecenia. Wrócę tam na pewno jeszcze nie raz",16.0,16.0,4.0
3284,positive,positive,"[przepyszny, cały, znajomy, piwo, świetny, kuchnia]","[ekipa, zawsze, przepyszny, z, się, tutaj, cały, znajomy, wybór, piwo, spotykać, świetny, kiedy, kuchnia, szeroki, przychodzić, pozdrawiać, obsługa, właśnie]",5.0,0.1754385964912281,"Zawsze kiedy spotykamy się ze znajomymi, przychodzimy właśnie tutaj. Świetna obsługa, świetna kuchnia. Szeroki wybór przepysznych piw. Pozdrawiamy całą ekipę! ;)",21.0,19.0,6.0
3285,positive,positive,"[dobry, sympatyczny]","[dobry, mieć, w, od, nie, lato, drugie, obsługa, sympatyczny, taki]",5.0,0.2933333333333333,"Nie ma w Polsce takiego drugiego miejsca...poważnie..:) Najlepszy browarek,jedzenie od lat przepyszne...i najsympatyczniejsza obsługa...",14.0,10.0,2.0
3286,negative,negative,"[brud, smaczny, wieczny, własny, posiłek, tłok, piwo]","[do, można, roboty, brud, obsługa, nie, smaczny, kleić, wieczny, samo, podawać, i, własny, od, posiłek, tłok, to, si, na, solniczka, doczekać, pieprzniczka, piwo]",2.0,-0.09420289855072464,"Piwo własnej roboty, smaczne. Wieczny tłok. Solniczka i pieprzniczka kleją sie od brudu. To samo przyprawnik podawany do posiłku. Na obsługę nie można sie doczekać.",25.0,23.0,7.0
3287,negative,negative,"[miejsce, piwo, piwo, szczęście, miejsce, prosty, żona, dobry, robiony]","[ale, tatar, miłośnik, moja, być, się, miejsce, dla, piwo, na, to, bardzo, robić, taki, po, piwo, szczęście, flaczki, śledzik, miejsce, prosty, żona, przyznać, rodzaj, lepsze, dobry, i, robiony, naprawdę, kilka, schabowy, dobre]",3.0,-0.06458333333333333,"Flaczki i schabowy - moja żona naprawdę robi lepsze. Przyznam - bardzo dobry tatar, dobry strogonoff, ale śledzik taki sobie. Na szczęście jest piwo kilku rodzajów robione na miejscu - po prostu dobre. I dla miłośników piwa jest to miejsce.",40.0,32.0,9.0
3288,positive,positive,"[doskonały, piwosz, kolejny, elegancki, duży, duży, miejsce, piwo, miejsce, typowy, oko]","[warto, karczma, wybór, cenowo, albo, doskonały, piwosz, kolejny, elegancki, że, być, duży, duży, miejsce, dla, piwo, na, napić, miejsce, bardzo, gdzie, typowy, jednać, to, jedzenie, dwa, się, warzyć, zajrzeć, w, oko, środek, ogródek, sala, i, pasteryzować, obsługa, restauracyjny, zwłaszcza]",4.0,0.025885225885225883,"Jest to miejsce gdzie warto zajrzeć, uśiąść w ogródku I napić się piwa. Zwłaszcza, że jest bardzo duży wybór. Warzone na miejscu, niepasteryzowane. W środku dwie albo 3 duże sale. Jedna dla piwoszy- typowa karczma, kolejna bardzo elegancka restauracyjna. Doskonała obsługa, jedzenie OK. Cenowo troche...Więcej",45.0,39.0,11.0
3289,negative,positive,"[świetny, marcowy, ludzie, miejsce, piwo, nic, miodowy]","[świetny, to, żyć, choć, szczególnie, marcowy, dużo, ludzie, też, miejsce, piwo, się, nic, miodowy]",5.0,-0.07142857142857142,"To miejsce żyje! Baaaaaaaaardzo dużo ludzi, świetne piwo (miodowe szczególnie, choć marcowe też niczego sobie)",15.0,14.0,7.0
3290,negative,negative,"[mocno, duży, jakikolwiek, piwo, nieadekwatny, dań, bar]","[wybór, pozostawiać, mocno, wybór, trzeba, uwaga, rekomendacja, aktualnie, duży, życzenie, cena, na, wiele, danie, przeciętna, się, jakikolwiek, piwo, do, zwracać, obsługa, jedzenie, pytanie, nieadekwatny, kart, dań, bar, o, w, przy, brak, dobre, serwować]",3.0,-0.09595959595959597,"Piwo b. Dobre ; duży wybór . Obsługa pozostawia wiele do życzenia - trzeba mocno na siebie zwracać uwagę , brak jakichkolwiek rekomendacji przy wyborze dań . W karcie sa równiez nieserwowane aktualnie dania... Jedzenie przeciętne , ceny nieadekwatne . Na pytanie o piwo bezalkoholowe...Więcej",45.0,33.0,7.0
3291,positive,positive,"[każdy, fachowy, smaczny, solidny, ten, restauracja, gorąco]","[chyba, każdy, co, fachowy, do, dobrze, nie, smaczny, solidny, ten, restauracja, porcja, świadczyć, polecać, i, polecać, o, bardzo, stała, w, gorąco, zadowolić]",4.0,0.17424242424242425,"Gorąco polecam restaurację w Spiżu.Obsługa bardzo fachowa i stała ,co dobrze świadczy o pracodawcy.Piwa chyba polecać nie trzeba,a do tego smaczne i solidne porcje zadowolą każdego.",26.0,22.0,7.0
3292,negative,positive,"[krwisty, nic, odpowiednio, warzywo, dobry, specjalny, świetny]","[dodatki, krwisty, nic, kurczak, przyrządzić, więc, sos, mrożonka, odpowiednio, dobre, warzywo, być, ziemniak, rodzaj, podobno, dobry, i, wołowe, bardzo, mięso, w, specjalny, świetny]",4.0,-0.010144927536231887,"Mięso wołowe odpowiednio przyrządzone (krwista) , świetny sos i dobre ziemniaki, dodatki w rodzaju warzyw mrożonki, więc nic specjalnego. Kurczak był podobno bardzo dobry.",24.0,23.0,7.0
3293,positive,positive,"[fajny, miejsce]","[podczas, we, rynek, wypić, się, fajny, miejsce, i, na, zwiedzać, obowiązkowy, miło, w, dobre, tak, posiedzieć]",5.0,0.09375,Miło posiedzieć sobie na Rynku we Wrocławiu w tak fajnym miejscu i wypić dobre piwko.Punkt obowiązkowy podczas zwiedzania Wrocławia.,19.0,16.0,2.0
3294,positive,positive,"[jaki, goryczka, ideał, wyśmienity, piwo, czas, ten, lekki, ludzie, ciężki]","[można, jaki, spokojnie, klimat, tłum, płyn, goryczka, ideał, wolnie, długo, tu, pianka, wyśmienity, stare, piwo, zimne, mimo, rynek, jakby, czas, do, wokół, robić, się, warzyć, ten, lekki, nie, wyciszyć, i, nigdzie, serwować, swoje, ludzie, pić, ciężki, z, zresetować]",4.0,0.009109311740890693,"Piwa jakie tu serwują nie piłem nigdzie, wyśmienite, długo warzone z lekką goryczką, zimne i z ciężką pianką, ideał. Do tego klimat starego rynku robi swoje, czas płynie tu jakby wolniej, spokojniej, mimo tłumu ludzi wokół można się wyciszyć i zresetować.",41.0,38.0,10.0
3295,positive,negative,"[żebrak, inicjatywa, liczny, typ, fajny, miejsce, ten, efekt, fajny, który]","[żebrak, otworzyć, albo, generalnie, że, inicjatywa, liczny, być, kiedy, na, wow, typ, jak, fajny, miejsce, we, reagować, wyłudzić, coś, tylko, wtedy, ten, nie, już, mieć, efekt, próbować, fajny, spowodować, rozpowszechnić, obsługa, który, ogródek]",3.0,0.13636363636363635,"Albo rozpowszechnienie tego typu inicjatyw spowodowało, że nie ma już efektu wow, jak wtedy kiedy otwarli.
Fajny ogródek, tylko obsługa nie reaguje na licznych ""gości"" którzy żebraka albo próbują coś wyłudzić. Generalnie są fajniejsze miejsca we WRO",37.0,33.0,10.0
3296,positive,positive,"[duży, przyjemność, porządny, spiżowy, czekoladowy, swój, piwo, smaczny, ciemny, piwo, ja, koniec, cały]","[wybrać, maja, ale, warta, dobre, że, być, duży, tam, przyjemność, cena, porządny, wiele, słyszeć, spiżowy, zastawić, móc, tani, się, czekoladowy, swój, piwo, smaczny, ciemny, piwo, nie, ja, powiedzieć, i, koniec, o, cały, lato, w, ta, ogródek]",5.0,0.026234567901234542,"Wiele dobrego słyszałem o piwach spiżowych i w końcu wybrałem się tam.
Mogę powiedzieć że przyjemność ta nie jest tania ale warta swojej ceny.
Ja wybrałem piwo czekoladowe. Ciemne, smaczne i porządne piwo.
Mają duży ogródek latem zastawiony cały :-)",40.0,36.0,13.0
3297,negative,positive,"[serce, posiedzenie, znajomy, ciemny, piwo, miejsce, karmelowy, miejsce, miodowy, piwo]","[do, serce, posiedzenie, pozostawiać, z, się, żeby, dobre, moje, znajomy, ciemny, życzenie, piwo, na, napić, wiele, warzyć, miejsce, karmelowy, niestety, podbić, miejsce, dobre, miodowy, piwo]",4.0,-0.06755555555555555,"Ciemne piwo karmelowe podbiło moje serce! Niestety, piwo miodowe pozostawia wiele do życzenia. Miejsce dobre do posiedzenia ze znajomymi, żeby napić się dobrego piwa warzonego na miejscu.",27.0,25.0,10.0
3298,positive,positive,"[pyszny, legendarny, piwo, smaczny, dobry, wiśnia, dobry, mistrzostwo, niski]","[choć, świat, tatar, mile, spiż, pyszny, być, pstrąg, deser, cena, na, polecać, jabłka, szczerze, to, bardzo, legendarny, lody, piwo, do, okrasić, wizyta, smaczny, dobry, należeć, nie, wspominać, żeberko, deseczka, wiśnia, podobno, dobry, również, strudel, mistrzostwo, podać, w, z, niski]",4.0,0.1555555555555556,"Bardzo mile wspominam wizytę w Spiżu. Tatar był smaczny, piwo pyszne. Pstrąg był również dobry. Podobno legendarne żeberka podane na deseczce to mistrzostwo świata. Najlepszy był deser - strudel z jabłkami okraszony wiśniami, lodami. Szczerze polecam, choć ceny nie należą do najniższych.",42.0,39.0,9.0
3299,negative,negative,"[miejsce, wiec, restauracja, mama, piwo]","[można, co, ale, brudno, być, taki, część, się, miejsce, dla, wiec, na, to, latać, jak, robić, przeciętna, ta, do, pojęcie, jedzenie, barowy, nie, wędzić, żeberko, restauracja, mama, wpadać, powrócić, ponuro, maja, naprawdę, w, dobre, piwo, miąć]",3.0,-0.027777777777777776,"Co ta "" restauracja"" robi na 3 miejscu w tripadvisor to naprawdę nie mam pojęcia... Brudno, ponuro - lata 90 powróciły. Jedzenie jest naprawdę przeciętne. Żeberka wędzone takie sobie. Piwo maja dobre wiec do części barowej można wpadać ale restauracja jak dla mnie 3/10",44.0,36.0,5.0
3300,negative,negative,"[fajny, miejsce, pyszny, tragiczny, piwo]","[fajny, i, tyle, ale, nie, miejsce, niestety, obsługa, gościa, w, pyszny, weekend, tragiczny, piwo]",3.0,-0.0023809523809523885,"Miejsce fajne i ciakawe, piwo pyszne, ale obsługa tragiczna. W weekend niestety nie igarniają tylu gości.",16.0,14.0,5.0
3301,positive,positive,"[czekoladowy, szczególność, miejsce, piwo, ciekawy]","[rynek, napić, dobrze, czekoladowy, dobre, szczególność, centrum, zjeść, miejsce, i, polecać, podziemie, piwo, ciekawy, w, się]",4.0,0.03125,"Ciekawe miejsce w centrum Wrocławia.
W podziemiach rynku mozna dobrze zjeść i napić się dobrego piwa, w szczególności polecam czekoladowe.",20.0,16.0,5.0
3302,positive,positive,"[ciężki, sam, piwo, smaczny, znakomity, serce, klimatyczny, gorąco]","[wszystko, napić, ale, a, móc, zima, ciężki, polecać, to, rynek, raczej, sam, piwo, podziwiać, miasto, siedzieć, się, browar, zjeść, własne, potraw, smaczny, znakomity, lokal, piękno, serce, i, ogródek, klimatyczny, lato, w, gorąco, z]",5.0,0.0418026418026418,"Potrawy raczej ciężkie ale smaczne. Znakomite piwo z własnego browaru, a to wszystko w samym sercu miasta. Zimą możesz napić się i zjeść w klimatycznym lokalu, latem siedząc w ogródku i podziwiając piękno Rynku. Gorąco polecam.",36.0,33.0,8.0
3303,positive,positive,"[ten, czas, restauracja, smaczny, przepiękny, piwo]","[ten, rynek, czas, można, żeby, restauracja, wtedy, smaczny, usługa, przepiękny, ratusz, korzystać, siadać, na, ogródek, napić, bardzo, popatrzeć, piwo, równie, lato, bądź, w, rzadko, z, się, jęczmienny]",4.0,0.08641975308641975,"Rzadko korzystam z usług tej restauracji. Czasem siadam latem w ogródku, żeby napić się piwa jęczmiennego - bardzo smaczne. Można wtedy popatrzeć na przepiękny Ratusz, bądź równie przepiękny Rynek.",29.0,27.0,6.0
3304,positive,positive,"[go, wersja, ogromny, różny, ruch, pełno, pyszny, sam, lokalny, smakowity, klimatyczny]","[starówka, co, z, odwiedzać, kroma, piwko, go, wersja, restauracyjny, część, ogromny, różny, ruch, smalec, browarniczy, pełno, nona, cela, pyszny, sam, stop, gościa, lokalny, centrum, lokal, prawda, smakowity, woli, barowy, oraz, i, klimatyczny, kto, lokal, w, z, my]",5.0,0.06306306306306306,Klimatyczny lokal w samym centrum starówki z częścią restauracyjną oraz barową. My odwiedzaliśmy go w celach browarniczych :] Pyszne lokalne piwko w różnych wersjach kto co woli :] smakowite kromy ze smalcem :] co prawda ruch w lokalu ogromny i gości non stop pełno ale...Więcej,45.0,37.0,11.0
3305,negative,positive,"[kuchnia, ciężki, złoty, wydanie, piwo, uczciwy, miejsce, smaczny, problem, minuta]","[wszystko, królować, obsługiwać, wart, za, piec, fileta, litra, kuchnia, na, ciężki, przed, złoty, my, bardzo, próbować, raczej, wydanie, piwo, jedzenie, uczciwy, wołowy, miejsce, kufel, zamówienie, warzyć, nie, potraw, smaczny, dobre, indyk, kilka, zraz, i, problem, golonka, być, kelner, minuta, z]",4.0,-0.01801282051282051,"Uczciwa kuchnia, królują potrawy raczej ciężkie. Próbowaliśmy golonki pieczonej zrazów wołowych, i fileta z indyka. Wszystko smaczne. Zamówienie jedzenia kilka minut przed 22 nie było problemem.
Piwo warzone na miejscu bardzo dobre, i warte wydania 17 zł za kufel 0,5 litra. Obsługujący nas kelner fantastyczny,...Więcej",45.0,40.0,10.0
3306,positive,positive,"[pełny, miejsce, smaczny, miła]","[warto, być, relaksujący, oraz, pełny, miejsce, bardzo, część, smaczny, piwko, zajrzeć, miła, obsługa]",4.0,0.28205128205128205,"Bardzo relaksujące miejsce, pełna kulturka, miła obsługa, smaczne piwko, jest część ""barowa"" oraz ""restauracyjna"". Warto zajrzeć.",16.0,13.0,4.0
3307,positive,positive,"[wystrój, miodowy, duży, piwo, suchy, wielkość, kolega, ciemny, miły]","[chyba, ogórek, wybór, cena, nieźle, z, wystrój, miodowy, duży, co, piwo, dziwić, chleb, suchy, smalec, jak, pajda, chleb, po, wielkość, kolega, jedzenie, do, wziąć, się, jasne, za, więc, kęs, ciemny, już, smalec, przedramię, miły, i, taniocha, pajda, lekarstwo, naprawdę, kilka, nie, na, jednak]",4.0,0.02085640457733481,"Duży wybór piw, miodowe, ciemne, jasne, naprawdę nieźle. Miły wystrój. Co do jedzenia kolega wziął pajdę chleba ze smalcem i ogórkiem za chyba 5 PLN więc taniocha- pajda wielkości przedramienia:) Po kilku kęsach jednak nie dziwił się już cenie, chleb suchy, smalcu jak na lekarstwo:)",45.0,43.0,9.0
3308,negative,negative,"[czas, smak, smak, piwo, szlachetny, piwo, swój, niesmaczny, jakiś, niewart]","[czas, można, naczynia, napić, klimat, dobre, być, smak, tam, być, cena, smak, czuć, polecać, piwo, niestety, szlachetny, piwo, do, się, często, nie, swój, niesmaczny, jakiś, niewart, i, od, o, kiedyś, być, aromat, płyn, niepowtarzalny]",2.0,-0.029411764705882363,"Kiedyś był tam klimat i można było napić się dobrego, szlachetnego piwa o niepowtarzalnym smaku i aromacie. Niestety od jakiegoś czasu piwo jest niesmaczne, niewarte swojej ceny... często czuć smak płynu do naczyń. Nie polecam.",35.0,34.0,10.0
3309,positive,positive,"[piwo, niezdecydowany, piwo, rześki, smak, słodki, dostępny, ciemny, wyjątkowy]","[co, tak zwany, wybór, za, dużo, jedno, być, przewyższać, kolor, piwo, dla, popularny, kwaskowy, gorzki, próbnik, tu, spiż, zamach, jak, jakość, niezdecydowany, spokojnie, piwo, do, rześki, smak, słodki, jasne, dostępny, nie, ciemny, a, browar, ostatnio, dorównywać, wyjątkowy, w, mówić, niszowy]",5.0,0.04387464387464388,"Co tu dużo mówić. Piwo w spiżu jest wyjątkowe, a jakością spokojnie dorównuje (jak nie przewyższa) popularnym ostatnio niszowym browarom. Do wyboru do koloru: jasne, ciemne, gorzkie, słodkie, rześkie, kwaskowe, pszeniczne… Dla niezdecydowanych dostępny jest tzw. próbnik piw - 5 smaków za jednym zamachem. Na...Więcej",45.0,39.0,9.0
3310,positive,positive,"[produkcja, sam, dobry, świetny, miejsce, własny, przystępny, wyjątkowy, piwo]","[lokalizacja, produkcja, sam, bo, za, klimat, nie, dobry, dużo, jedzenie, taki, centrum, konsumować, świetny, o, cena, miejsce, własny, przystępny, powiedzieć, polecać, wyjątkowy, piwo, jak, w, na, dość]",4.0,0.2012345679012346,"Świetne piwa, wyjątkowy klimat, najlepsza lokalizacja :) Piwa własnej produkcji w samym centrum Wrocławia. Ceny dość przystępne jak na takie miejsce. O jedzeniu za dużo nie powiem, bo nie konsumowałem. Polecam",31.0,27.0,9.0
3311,positive,positive,"[typowy, dobry, każdy, wspaniały]","[razem, wpaść, we, typowy, polecać, dobry, być, musieć, za, każdy, piwiarnia, klimat, piwko, tematyka, i, na, wspaniały, bardzo, z]",5.0,0.04912280701754386,"Za każdym razem będąc we Wrocławiu musimy wpaść na wspaniałe piwko , typowa piwiarnia z bardzo dobrym klimatem i tematyka Polecam",21.0,19.0,4.0
3312,negative,positive,"[ścisk, dobry, zabawa, atmosfera, piwo]","[warto, ciężko, ścisk, położyć, się, stolik, dobry, tam, głośno, zabawa, udać, na, świetnie, o, po, atmosfera, zwiedzać, spacer, piwo]",4.0,-0.056140350877192984,"Świetnie położony, po zwiedzaniu, spacerach, warto tam się udać na piwo. Ścisk, ciężko o stolik, głośno, atmosfera dobrej zabawy :)",20.0,19.0,5.0
3313,neutral,positive,"[miejsce, piwo, wyjątkowy, piwo]","[według, do, najstarszy, to, z, często, nie, trzeba, ważyć, pójść, receptura, mieć, miejsce, chleb, polecać, piwo, wyjątkowy, smalec, jak, piwo, podawać]",5.0,0.0,Nie ma to jak piwo ważone wg najstarszych receptur. To wyjątkowe miejsce trzeba odwiedzic. Do piwa często podają pójdę chleba ze smalcem. Polecam!!!,23.0,21.0,4.0
3314,negative,positive,"[piwo, piwny, atmosfera, dobry, piwo]","[we, kiedy, piwo, i, tu, piwny, ogroda, ulubiony, teza, atmosfera, lato, wtedy, dobry, moje, piwo]",5.0,-0.07111111111111111,"Najlepsze piwo we Wroclawiu! Wspaniala atmosfera, zwlaszcza latem, kiedy sa ogrody piwne. Wtedy tez mozna tu skosztowac roznych smakow piwa. Wisniowe i jablkowe - moje ulubione!",26.0,15.0,5.0
