detectedEmotion,emotion,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
neutral,positive,"[Akcja, ""Jestem, mordercą"", rozwija, się, powoli, Nieudolność, funkcjonariuszy, irytuje, i, nuży, Z, czasem, angażujemy, się, w, historię, a, emocje, zaczynają, nas, rozrywać, od, środka]",7.0,0.0,"Akcja ""Jestem mordercą"" rozwija się powoli. Nieudolność funkcjonariuszy irytuje i nuży. Z czasem angażujemy się w historię, a emocje zaczynają nas rozrywać od środka.",24.0,24.0,0.0
positive,positive,"[Fascynuje, choć, pozostawia, nutkę, niedosytu, przez, zbyt, wolny, rytm, opowiadania]",7.0,0.02727272727272727,"Fascynuje, choć pozostawia nutkę niedosytu przez zbyt wolny rytm opowiadania.",10.0,10.0,3.0
neutral,positive,"[Jest, sprawnie, zrobionym, kinem, gatunkowym, z, autorskim, sznytem]",7.0,0.0,Jest sprawnie zrobionym kinem gatunkowym z autorskim sznytem.,8.0,8.0,0.0
positive,positive,"[Pieprzyca, umiejętnie, balansuje, na, granicy, satyry, kryminału, i, poważnej, psychologii, Dawkuje, humor, i, makabrę, ale, nie, nabija, się, z, peerelowskiej, irracjonalności, w, sposób, kuglarski]",7.0,0.020833333333333332,"Pieprzyca umiejętnie balansuje na granicy satyry, kryminału i poważnej psychologii. Dawkuje humor i makabrę, ale nie nabija się z peerelowskiej irracjonalności w sposób kuglarski.",24.0,24.0,2.0
neutral,positive,"[Prawdziwa, perełka, w, polskim, kinie, gatunkowym, Przedzierająca, się, przez, papierosowy, dym, mięsista, atmosfera, kryminału, kontrastowana, jest, przez, humorystyczne, kwestie, wygłaszane, przez, bohaterów]",7.0,0.0,Prawdziwa perełka w polskim kinie gatunkowym. Przedzierająca się przez papierosowy dym mięsista atmosfera kryminału kontrastowana jest przez humorystyczne kwestie wygłaszane przez bohaterów.,22.0,22.0,1.0
negative,positive,"[Duszny, mroczny, zakurzony, tytoniowym, dymem, obrazek, PRLu, Pieprzyca, wykonał, dobrą, robotę]",6.6,-0.09090909090909091,"Duszny, mroczny, zakurzony tytoniowym dymem obrazek PRL-u. Pieprzyca wykonał dobrą robotę.",11.0,11.0,1.0
negative,positive,"[Materiał, na, dobry, kryminalny, został, po, części, zmarnowany, jestem, rozczarowany, widocznie, postawiłem, zbyt, wysoko, poprzeczkę, i, przez, to, nie, spełnił, moich, oczekiwań]",6.0,-0.0030303030303030294,Materiał na dobry kryminalny został po części zmarnowany... jestem rozczarowany widocznie postawiłem zbyt wysoko poprzeczkę i przez to nie spełnił moich oczekiwań.,22.0,22.0,3.0
neutral,negative,"[Momentami, imponuje, ale, całość, zawodzi, banalnością, spostrzeżeń]",5.0,0.0,"Momentami imponuje, ale całość zawodzi banalnością spostrzeżeń.",7.0,7.0,0.0
neutral,negative,"[Zamiast, porządnego, kryminału, dostaliśmy, zbitek, wódczanych, rozważań, bez, porządnego, śledztwa]",5.0,0.0,"Zamiast porządnego kryminału dostaliśmy zbitek wódczanych rozważań, bez porządnego śledztwa.",10.0,10.0,1.0
negative,positive,"[Niezły, kawałek, komedii, do, której, z, pewnością, jeszcze, nie, raz, wrócę, Wielbiciele, Zacha, Galifianakisa, oraz, osoby, które, lubią, się, pośmiać, z, błyskotliwych, żartów, i, zabawnych, sytuacji, powinni, wyjść, z, kina, usatysfakcjonowani]",6.9,-0.06451612903225806,"Niezły kawałek komedii, do której z pewnością jeszcze nie raz wrócę. Wielbiciele Zacha Galifianakisa oraz osoby, które lubią się pośmiać z błyskotliwych żartów i zabawnych sytuacji, powinni wyjść z kina usatysfakcjonowani.",31.0,31.0,1.0
neutral,positive,"[Szału, nie, robią, co, nie, znaczy, że, nie, są, w, stanie, nas, zaintrygować]",6.0,0.0,"Szału nie robią, co nie znaczy, że nie są w stanie nas zaintrygować.",13.0,13.0,0.0
neutral,positive,"[Jeżeli, kompletnie, nie, mamy, pomysłu, na, zagospodarowanie, prawie, dwóch, godzin, w, dziennym, grafiku, a, chcemy, jednocześnie, solidnie, dać, odpocząć, szarym, komórkom, to, wycieczka, do, kina, na, film, Jareda, Hessa, może, być, dobrą, decyzją]",6.0,0.0,"Jeżeli kompletnie nie mamy pomysłu na zagospodarowanie prawie dwóch godzin w dziennym grafiku, a chcemy jednocześnie solidnie dać odpocząć szarym komórkom, to wycieczka do kina na film Jareda Hessa może być dobrą decyzją.",33.0,33.0,0.0
neutral,negative,"[Jeżeli, nie, oczekujecie, niczego, wybitnego, to, powinniście, dobrze, się, bawić]",5.5,0.0,"Jeżeli nie oczekujecie niczego wybitnego, to powinniście dobrze się bawić.",10.0,10.0,0.0
negative,negative,"[Pomimo, kilku, zabawnych, scen, i, historii, opartej, na, prawdziwych, wydarzeniach, pozycja, ta, pozostaje, błahą, amerykańską, komedią, bez, polotu]",5.0,-0.1111111111111111,"Pomimo kilku zabawnych scen i historii opartej na prawdziwych wydarzeniach, pozycja ta pozostaje błahą amerykańską komedią bez polotu.",18.0,18.0,2.0
negative,negative,"[Im, dalej, tym, gorzej, po, godzinie, film, wydaje, się, być, samym, sobą, zmęczony]",5.0,-0.07692307692307693,"Im dalej, tym gorzej: po godzinie film wydaje się być samym sobą zmęczony.",13.0,13.0,1.0
neutral,negative,"[Od, bólu, przepony, wywołanego, nieustającymi, salwami, śmiechu, bardziej, prawdopodobna, jest, kontuzja, gałek, ocznych, od, ciągłego, przewracania, oczami, na, widok, wszystkich, scen, w, których, reżyser, i, tabun, scenarzystów, zdecydowanie, przedobrzyli]",5.0,0.0,"Od bólu przepony wywołanego nieustającymi salwami śmiechu, bardziej prawdopodobna jest kontuzja gałek ocznych od ciągłego przewracania oczami na widok wszystkich scen, w których reżyser i tabun scenarzystów zdecydowanie przedobrzyli.",29.0,29.0,0.0
positive,negative,"[Mając, niezły, potencjał, całkowicie, go, pogrążył, jarmarcznym, humorem, i, masą, nietrafionych, i, mało, śmiesznych, gagów]",4.0,0.06666666666666667,Mając niezły potencjał całkowicie go pogrążył jarmarcznym humorem i masą nietrafionych i mało śmiesznych gagów.,15.0,15.0,2.0
neutral,negative,"[Są, nieco, lepsze, od, Nacho, Libre, ale, wciąż, nie, porywają, Na, starania, dobrych, skądinąd, aktorów, patrzy, się, więc, z, politowaniem, a, to, nie, świadczy, dobrze, o, tej, produkcji]",4.0,0.0,"Są nieco lepsze od Nacho Libre, ale wciąż nie porywają. Na starania dobrych skądinąd aktorów patrzy się więc z politowaniem... a to nie świadczy dobrze o tej produkcji.",28.0,28.0,0.0
negative,negative,"[Jeżeli, preferujecie, kino, rozrywkowe, wyjątkowo, niskich, lotów, z, humorem, na, granicy, dobrego, smaku, to, pozycja, w, sam, raz, dla, Was, odprężająca, po, dniu, ciężkiej, pracy]",4.0,-0.12,"Jeżeli preferujecie kino rozrywkowe wyjątkowo niskich lotów, z humorem na granicy dobrego smaku, to pozycja w sam raz dla Was, odprężająca po dniu ciężkiej pracy.",25.0,25.0,4.0
neutral,negative,"[Chaotyczny, twór, który, niestety, nie, gości, zbyt, długo, w, pamięci, widza]",3.3,0.0,"Chaotyczny twór, który niestety nie gości zbyt długo w pamięci widza.",11.0,11.0,3.0
neutral,negative,"[Problemem, komedii, Asy, bez, kasy, jest, brak, dobrych, gagów, Twórcy, oferują, serię, wymuszonych, często, obrzydliwych, i, po, prostu, nieśmiesznych]",3.0,0.0,"Problemem komedii Asy bez kasy jest brak dobrych gagów. Twórcy oferują serię wymuszonych, często obrzydliwych i po prostu nieśmiesznych.",19.0,19.0,1.0
negative,positive,"[Mimo, wszechobecnej, przeciętności, Jacka, Reachera, Nigdy, nie, wracaj, ogląda, się, bardzo, lekko, i, całkiem, przyjemnie]",7.0,-0.06666666666666667,Mimo wszechobecnej przeciętności - Jacka Reachera: Nigdy nie wracaj ogląda się bardzo lekko i całkiem przyjemnie.,16.0,15.0,1.0
neutral,positive,"[Oczywiście, nie, dla, każdego, i, nie, jest, to, wybitne, dzieło, kina, akcji, jednak, jest, to, do, bólu, poprawna, produkcja, urozmaicona, ciekawą, historią]",7.0,0.0,"Oczywiście nie dla każdego, i nie jest to wybitne dzieło kina akcji, jednak jest to do bólu poprawna produkcja urozmaicona ciekawą historią.",22.0,22.0,1.0
neutral,positive,"[Mimo, fabularnych, schematów, potrafi, zainteresować, i, wciągnąć, barwnymi, bohaterami, uwikłanymi, w, wojskowe, machloje]",7.0,0.0,Mimo fabularnych schematów potrafi zainteresować i wciągnąć barwnymi bohaterami uwikłanymi w wojskowe machloje.,13.0,13.0,0.0
neutral,positive,"[Zaskakuje, nie, tylko, znakomitą, realizacją, scen, sensacyjnych, ale, również, odpowiednią, dawką, humoru, przyzwoitym, scenariuszem, i, solidnym, aktorstwem]",7.0,0.0,"Zaskakuje nie tylko znakomitą realizacją scen sensacyjnych, ale również odpowiednią dawką humoru, przyzwoitym scenariuszem i solidnym aktorstwem.",17.0,17.0,0.0
neutral,positive,"[Edward, Zwick, nie, zwolnił, tempa, do, końca, a, jego, aktywne, 40, lat, w, branży, zaowocowało, porządnym, akcyjniakiem]",7.0,0.0,"Edward Zwick nie zwolnił tempa do końca, a jego aktywne 40 lat w branży zaowocowało porządnym akcyjniakiem.",17.0,17.0,0.0
positive,positive,"[Ogląda, się, naprawdę, nieźle, jak, na, dobre, kino, sensacyjne, przystało, Wartka, akcja, kilka, mniej, lub, bardziej, spodziewanych, fabularnych, zwrotów, parę, pojedynków, na, pięści, a, na, deser, znajdzie, się, i, cięta, riposta]",7.0,0.03225806451612903,"Ogląda się naprawdę nieźle, jak na dobre kino sensacyjne przystało. Wartka akcja, kilka mniej lub bardziej spodziewanych fabularnych zwrotów, parę pojedynków na pięści, a na deser znajdzie się i cięta riposta.",31.0,31.0,2.0
positive,positive,"[Naprawdę, dobry, film, sensacyjny, w, starym, stylu, do, czego, z, resztą, sami, twórcy, się, przyznają, a, nawet, chwalą]",6.8,0.10740740740740741,"Naprawdę dobry film sensacyjny, w starym stylu, do czego z resztą sami twórcy się przyznają, a nawet chwalą.",18.0,18.0,2.0
positive,positive,"[Mocno, przewidywalne, ale, solidne, kino, gatunkowe, z, ujmującym, wątkiem, emocjonalnym]",6.7,0.1,"Mocno przewidywalne, ale solidne kino gatunkowe z ujmującym wątkiem emocjonalnym.",10.0,10.0,1.0
positive,positive,"[Poprawny, akcyjniak, który, jednak, nie, przebija, pierwszej, części, to, chyba, cena, za, to, żeby, za, wszelką, cenę, niepotrzebnie, jak, pokazał, przykład, ""jedynki"", z, przygód, Jacka, Reachera, zrobić, obraz, ""bondopodobny""]",6.0,0.017241379310344827,"Poprawny akcyjniak, który jednak nie przebija pierwszej części, to chyba cena za to, żeby za wszelką cenę, niepotrzebnie jak pokazał przykład ""jedynki"", z przygód Jacka Reachera zrobić obraz ""bondopodobny"".",29.0,29.0,2.0
neutral,positive,"[Ogląda, się, to, dobrze, ale, szybko, zapomina]",6.0,0.0,"Ogląda się to dobrze, ale szybko zapomina.",7.0,7.0,0.0
positive,positive,"[Bawiłem, się, dobrze, wiedziałem, na, jakie, kino, się, decyduję, nie, żałuję, czasu]",6.0,0.08333333333333333,"Bawiłem się dobrze, wiedziałem na jakie kino się decyduję, nie żałuję czasu.",12.0,12.0,1.0
neutral,positive,"[Ostatnia, część, wielkiego, ciągu, i, jednocześnie, zamknięcie, małego, minicyklu, jest, wyborem, przerażająco, złym, W, dodatku, scenariusz, nie, został, odpowiednio, dogięty]",6.0,0.0,Ostatnia część wielkiego ciągu i jednocześnie zamknięcie małego minicyklu jest wyborem przerażająco złym. W dodatku scenariusz nie został odpowiednio dogięty.,20.0,20.0,1.0
positive,positive,"[Jako, film, sensacyjny, trzyma, w, napięciu, ma, szybkie, tempo, oraz, kilka, efektownych, scen, akcji, Bardziej, przypomina, jednak, odcinek, serialu, niż, niezależną, produkcję, kinową]",6.0,0.043478260869565216,"Jako film sensacyjny trzyma w napięciu, ma szybkie tempo oraz kilka efektownych scen akcji. Bardziej przypomina jednak odcinek serialu niż niezależną produkcję kinową.",23.0,23.0,2.0
neutral,positive,"[Nieudana, kontynuacja, niedawnego, hitu, która, zawodzi, swoją, nijakością]",6.0,0.0,"Nieudana kontynuacja niedawnego hitu, która zawodzi swoją nijakością.",8.0,8.0,0.0
neutral,negative,"[Płynie, od, sceny, do, sceny, bohaterowie, uciekają, strzelają, a, gdy, film, nagle, się, kończy, zdezorientowany, widz, zastyga, w, zadumie, nad, tym, co, widział]",5.0,0.0,"Płynie od sceny do sceny, bohaterowie uciekają, strzelają, a gdy film nagle się kończy, zdezorientowany widz zastyga w zadumie nad tym co widział.",23.0,23.0,0.0
neutral,negative,"[W, obrazie, nie, brakuje, efektownych, eksplozji, i, dynamicznych, scen, Nie, ma, jednak, tego, ""ognia"", który, zamienia, dwie, godziny, spędzone, w, kinie, w, pięć, minut]",5.0,0.0,"W obrazie nie brakuje efektownych eksplozji i dynamicznych scen. Nie ma jednak tego ""ognia"", który zamienia dwie godziny spędzone w kinie w pięć minut.",24.0,24.0,1.0
neutral,negative,"[Robi, wszystko, aby, tchnąć, życia, w, niezbyt, zajmującą, intrygę, Jednak, czyniąc, to, trochę, narusza, DNA, książkowego, bohatera]",5.0,0.0,"Robi wszystko, aby tchnąć życia w niezbyt zajmującą intrygę. Jednak czyniąc to trochę narusza DNA książkowego bohatera.",17.0,17.0,0.0
neutral,negative,"[Pozbawiona, większych, zgrzytów, ale, zaledwie, poprawnie, stworzona, kontynuacja, przygód, Jacka, Reachera, robi, wrażenie, filmu, zrealizowanego, dekadę, temu]",5.0,0.0,"Pozbawiona większych zgrzytów, ale zaledwie poprawnie stworzona kontynuacja przygód Jacka Reachera robi wrażenie filmu zrealizowanego dekadę temu.",17.0,17.0,1.0
neutral,negative,"[Da, się, obejrzeć, ale, z, trudem]",5.0,0.0,"Da się obejrzeć, ale z trudem.",6.0,6.0,0.0
neutral,negative,"[Daleko, mu, do, książkowego, pierwowzoru]",5.0,0.0,Daleko mu do książkowego pierwowzoru.,5.0,5.0,0.0
negative,negative,"[Zaskakująco, zły, produkt, który, jeszcze, gorzej, definiuje, zasadę, kontynuacji, Ma, w, sobie, niby, wszystko, to, czego, trzeba, ale, tak, naprawdę, jest, bardzo, ubogi]",4.0,-0.11956521739130435,"Zaskakująco zły produkt, który jeszcze gorzej definiuje zasadę kontynuacji. Ma w sobie niby wszystko to czego trzeba, ale tak naprawdę jest bardzo ubogi.",23.0,23.0,3.0
neutral,negative,"[Mamy, tu, do, czynienia, z, filmem, nijakim, bezbarwnym]",4.0,0.0,"Mamy tu do czynienia z filmem nijakim, bezbarwnym.",8.0,8.0,0.0
negative,negative,"[Kolejna, sensacja, ze, stereotypowymi, chwytami, nieco, przydługa, z, rzemieślniczą, grą, aktorską, ale, nic, ponad, to]",4.0,-0.13333333333333333,"Kolejna sensacja ze stereotypowymi chwytami, nieco przydługa, z rzemieślniczą grą aktorską, ale nic ponad to.",15.0,15.0,1.0
neutral,negative,"[Lepiej, by, ten, żołnierz, na, ekran, w, tej, wersji, już, nie, wracał]",3.3,0.0,Lepiej by ten żołnierz na ekran w tej wersji już nie wracał.,12.0,12.0,1.0
neutral,negative,"[Kino, solidne, ale, składające, się, wyłącznie, z, barw, podstawowych, To, jest, twórczość, poprawna, ale, tylko, dla, koneserów, kopaniny, bo, nawet, niespecjalnie, dostaniemy, zastrzyku, adrenaliny]",3.0,0.0,"Kino solidne, ale składające się wyłącznie z barw podstawowych. To jest twórczość poprawna, ale tylko dla koneserów kopaniny, bo nawet niespecjalnie dostaniemy zastrzyku adrenaliny.",24.0,24.0,0.0
negative,positive,"[Precyzyjnie, zarysowany, konflikt, dwóch, postaw, moralnych, to, jedno, Odnajdywanie, uzasadnień, przyczyn, stawania, się, tą, tyranizującą, jednostką, śledzenie, jej, losów, jest, równie, zajmujące]",8.0,-0.045454545454545456,"Precyzyjnie zarysowany konflikt dwóch postaw moralnych to jedno. Odnajdywanie uzasadnień, przyczyn stawania się tą tyranizującą jednostką, śledzenie jej losów, jest równie zajmujące.",22.0,22.0,1.0
negative,positive,"[Łączy, w, sobie, doskonałą, rozrywkę, i, dramat, jednostki, zatopionej, w, pragnieniach, i, destruktywnych, marzeniach]",7.0,-0.14285714285714285,Łączy w sobie doskonałą rozrywkę i dramat jednostki zatopionej w pragnieniach i destruktywnych marzeniach.,14.0,14.0,1.0
neutral,positive,"[Dla, niektórych, ""Belgica"", będzie, płaska, i, nieciekawa, dla, innych, z, tych, samych, powodów, prawdziwa, i, autentyczna, Wszystkich, powinna, pogodzić, natomiast, muzyka, rewelacja]",6.7,0.0,"Dla niektórych ""Belgica"" będzie płaska i nieciekawa, dla innych, z tych samych powodów, prawdziwa i autentyczna. Wszystkich powinna pogodzić natomiast muzyka - rewelacja!",23.0,22.0,0.0
neutral,positive,"[Codzienność, i, humanizm, tego, obrazu, działa, na, rzeczywisty, kontakt, z, widzem, jednak, traktuje, się, to, wszystko, zbyt, niezobowiązująco]",6.0,0.0,"Codzienność i humanizm tego obrazu działa na rzeczywisty kontakt z widzem, jednak traktuje się to wszystko zbyt niezobowiązująco.",18.0,18.0,3.0
neutral,negative,"[Jest, takim, sobie, niezłym, filmem, choć, nieco, przydługim, opowiadającym, o, ludziach, którzy, zmieniają, się, wraz, z, nadejściem, sukcesu, i, upadkiem]",5.0,0.0,"Jest takim sobie, niezłym filmem, choć nieco przydługim, opowiadającym o ludziach, którzy zmieniają się wraz z nadejściem sukcesu i upadkiem.",20.0,20.0,0.0
neutral,negative,"[Niekończąca, się, impreza, jest, intensywna, i, wręcz, namacalna, ale, i, w, pewnym, momencie, staje, się, po, prostu, nużąca]",5.0,0.0,"Niekończąca się impreza jest intensywna i wręcz namacalna, ale i w pewnym momencie staje się po prostu nużąca.",18.0,18.0,1.0
negative,negative,"[Za, rok, nikt, nie, będzie, pamiętał, o, tej, historii, ale, na, pewno, nie, zapomnicie, tego, jak, ją, zobrazowano]",5.0,-0.1111111111111111,"Za rok nikt nie będzie pamiętał o tej historii, ale na pewno nie zapomnicie tego, jak ją zobrazowano.",18.0,18.0,1.0
neutral,negative,"[Reżyser, zamykając, drzwi, Belgiki, popada, w, schematy, Rozlewany, alkohol, do, kieliszków, jest, rozwodniony, przez, co, nie, jest, w, stanie, zwalić, z, nóg]",5.0,0.0,"Reżyser zamykając drzwi Belgiki popada w schematy. Rozlewany alkohol do kieliszków jest rozwodniony, przez co nie jest w stanie zwalić z nóg.",22.0,22.0,1.0
neutral,negative,"[Dobrze, oddaje, realia, prowadzenia, kultowego, miejsca, spotkań, i, sposób, w, jaki, marzenia, powoli, kruszą, się, pod, naporem, zewnętrznych, przeciwności, zmuszając, do, postępowania, wbrew, swoim, zasadom]",5.0,0.0,"Dobrze oddaje realia prowadzenia kultowego miejsca spotkań i sposób, w jaki marzenia powoli kruszą się pod naporem zewnętrznych przeciwności, zmuszając do postępowania wbrew swoim zasadom.",25.0,25.0,1.0
