comment,emotion,rate
"Czaję się na SE k750i i czytając opinie do tego telefonu zdecydowałem się na jego kupno. super aparat, mp3 głośne, BAAArdzo dobra Bateria (niech ktoś nie liczy na dobrą baterie jak kupi w lombardzie czy gdziekolwiek i był dość używany) wygląd też niczego sobie. Telefon ma tylko 2 wady- obudowa wydaje się jakby miała się za chwile rozpaść a sreberko z brzegu zmywa się i jest zamiast jego białe. nie rzuca się jednak w oczy :). mam 12 lat i dla kogoś w moim wieku jest to dobry telefonik. Ja nie należę do takich co s co telefon służy im tylko do zabawy(troszkę :P). to tyl.",positive,5
"K750i mam od roku i uzywam wlasciwie non stop - jako walkmana, radio i aparat, o normalnym zastosowaniu jako telefon nie wspominam. Biegam z nim regularnie wiec ma okazje obijac sie w kieszeniach i wilgotniec od potu, jako radio woze go po calej Warszawie i za granice, niezbyt uwazam na to czy mi sie nie wytrze albo o cos nie stuknie. Spadl na podloge (beton glownie) pare razy, w tym raz do kaluzy (na szczescie plytkiej wiec caly sie nie zamoczyl). Jak dotad dziala wlasciwie bez zarzutu, a oto glowne zalety i wady:

Zalety:
- porzadnie wykonany, estetyczny.
- caly czas odkrywam nowe funkcje aplikacji, jak na rok wypuszczena na rynak ten telefon jest zupelnie kosmiczny
- wspanialy odtwarzacz mp3 - dziala bez zarzutu i ma sporo opcji. Przestalem sie tez zastanawiac sie nad kupnem mp3 - telefon gra glosno, przy wysokim bitrate jakosc dzwieku lepsza niz w moim discmanie (rowniez Sony, drozszy model). Z dokupionymi sluchawkami HPM 70 bas i ogolna jakosc muzyki sa rewelacyjne jak dla mnie, konkurencyjne do iPoda. Ma mozliwosc ustawiania modeli odtwarzania i manualnej regulacji barwy dzwieku. Sluchawki w zestawie tez sa przyzwoite tyle ze dosc ciche i do moich uszu niedopasowane (latwo wypadaja).
- dobre radio - mozliwosc zaprogramowania 20 stacji, na terenie Warszawy jakos odsluchu jest zwykle bardzo dobra, czasem tylko w autobusie zaczyna szumiec. Minusem radia jest brak mozliwosci uzywania equalizera.
- aparat bardzo dobrej jakosci, w dobrych warunkach po zdjeciach nikt nie pozna ze to nie cyfrowka. Przy gorszym oswietleniu pojawiaja sie smugi i szarosci, ale mozna to zniwelowac uzyciem wbudowanej lampy. Jest tez sporo mozliwosci manipulacji kolorami, balansem itp - jak w cyfrowce wlasnie, choc oczywiscie to tylko aparat TELEFONICZNY. Kamera tez nagrywa przyzwoicie, choc niska rozdzielczosc uniemozliwia zrobienie czegos wiecej. Oczywiscie obiektyw z zasuwana klapka - duzy plus.
- telefon ma porzadnie nagrywajacy dyktafon, silna latarke, dobry bluetooth, podczerwien, oczywiscie mozliwosc dodawania dodatkowych aplikacji (ja zainstalowalem slownik ang-pol-ang, wyrazow obcych, pol-chin-pol, mape Polski, mape Warszawy, tetrisa, szachy, mape stref czasowych, radia internetowe i nie wiem co jeszcze - wszystko dziala).
  
Wady:
- maly wyswietlacz. Szczegolnie w czasie pisania smsow moze trafic na poczatku szlag - ekranik niby wcale nie taki maly ale nie mozna wykorzystac go calego piszac text, bo z bokow sa wyswietlane ramki ktore na to nie pozwalaja. Nie mozna tez zmienic wielkosci liter (jak w mojej starszej Nokii chociazby), co rozwiazaloby problem.
- w czasie pisania smsow bez slownika nie mozna szybko zatwierdzac poszczegolnych liter pod tym samym klawiszem, trzeba czekac az same sie zatwierdza po wybraniu - troche spowalnia to pisanie.
- mala karta pamieci w zestawie - ja rozwiazalem problem od razu i dokupilem od razu 4 gb, obecnie w tej samej cenie sa 8-mio gigowe.
- joystick - od jakiegos czasu przy ruchu w gore czasami nie reaguje.
- na kantach ze srebrnej obudowy schodzi srebro - i wylazi bialy plastik - ale nie wyglada to zle.
- inne wady - naprawde staralem sie wymyslic ale nic nie wymyslilem.

Ogolonie - naprawde porzadny i wytrzymaly telefon, polecam, choc zdaje sobie sprawe ze teraz mozna kupic juz cos lepszego w podobnej cenie - chociazby wyzszy model SE, z wiekszym ekranem i lepszym aparatem.",positive,5
"Użytkowany 2 lata
+ wygoda obsługi - dopracowane menu, bardzo poręczny
+ trwały
+ radio + mp3 - doskonały dźwięk przez słuchawki
+ latarka, notatnik, organizer
+ zdjęcia - dobre jakościowo
- czasem włączał się internet zaraz po odblokowaniu klawiatury
- klawisze funkcyjne mają ograniczoną listę funkcji do przypisania",positive,5
"Urządzenie jako aparat telefoniczny jest niemalże idealny. Słabo użytkowany wytrzymuje bez ładowania nawet około tygodnia i więcej, a po zasygnalizowaniu że bateria jest wyczerpana potrafi działać jeszcze nawet dobę, zanim się wyłączy. Ma intuicyjne menu, łatwą obsługa, dość sporo funkcji. Nawet ta malutka latarka sie czasem przydaje. Wygodna jest możliwość zapisywania kontaktów i danych na PC (przez odp. program). Z wad wymieniłbym jedynie:
- zapomina ustawione własne skróty na joysticku
- po kilku miesiącach użytkowania joystick jest wytarty i zabrudzony, trudno go wyczyścić
- przez otwór na joystick w fiterale Campa do środka dostają się smieci i kurz

Poza tym ma kiepski aparat fotograficzny - w idealnych warunkach oświetleniowych jeszcze jako tako, ale w zasadzie zdjęcia nadają się najwyżej do umieszczenia w internecie (po przeskalowaniu dla ukrycia szumu) - ale kto chce mieć dobre zdjęcia, niech kupi drugi aparat.",negative,1.0
"sypia mi się klawisze po 1,5 roku a po paru miesiącach od kupienia zaczął się sam wyłączac i zawieszac :( ogolnie fajny i nawet latarka sie nie raz przydala i spoko aparacik jesli chodzi o bajery Ale teraz czeka mnie reklamacja i serwis :(",positive,4.0
"Ten telefon jest fajny. Co prawda mam poniżej 13 lat, ale dla mnie super. Mam go 2 lata. Trzyma się świetnie, bo jetem młoda i ten telefon chyba z 50 razy mi upadł na ziemię, beton, piach. Mam przyczepiony klucz i zawsze, gdy otwieram drzwi on się obija. Wygląda jakby przezył wojnę (obudowa), ale nie odpada. Klapka- super. Aparat- no... są lepsze ale spoko. Ma ostrość lampę błyskową. latarkę też. Wszystko ma! Jedyne wady - wielkość i waga, brak wideorozmów. ",positive,5
"PO PIERWSZE- czołg radziecki, nie jesteście sobie ludzie w stanie wyobrazić ile razy przez te 1,5 roku użytkowania spadł mi finezyjnie w najdziwniejszy sposób. gdy idę do pracy spada mi ZAWSZE gdy się przebieram i ZAWSZE gdy znowu się przebieram. nie wiem jak ja to robię przestałem się przejmować. PO 2- intuicyjność idealna nie spotkałem w żadnym innym telefonie innej marki.PO 3- bateria trzyma jak trzeba. PO 4 LATARka!!! wyminiać mógbym do jutra.",positive,5
Super pełno ma bajerów super no po prostu bomba (wad nie ma),positive,5
odporny na upadki solidna obudowa,positive,5
Bardzo dobry telefonik. Super zdjęcia. Polecam,positive,5
"Mam ten telefon od ponad roku i musze powiedziec ze jestem bardzo zadowolony.

ZALETY:
-menu jest banalnie proste w obsludze, zostalo intuicyjnie stworzone
-aparat robi świetne zdjęcia, dobrze są naświetlone, a kolory bardzo żywe. Co do automatycznego balansu bieli nie mam zastrzezen.
-odtwarzacz MP3 jest super! ma on funkcje często dostępne w telefonach z Mp3. dżwięk jest dobry.
-ekran jest bardzo dobry
-latarka też wbrew pozorom się przydaje. jak na te 2 diody mocno świeci
-bateria jest calkiem mocna. grajac na niej ok 1 godziny dziennie moze spokojnie wytrzymac 3-4 dni
-wytrzymalosc
-gry - ten telefon jest do gier swietny! duzy ekran sprawia ze dobrze dziala na niej 95% gier

WADY:
-joystick po 2 miesiacach zacząl fiksować
-zawiesza sie w aplikacjach java zwlaszcza gdy bateria jest slaba

Nie wymienilem wszystkich zalet, ale pragne goraco polecic ten telefon!",positive,5
"Se K750i.. na wstępie pozdro dla wszystkich posiadaczy!! Mam go rok.. jestem baaardzo zadowolony.. wszystko działa... telefon sie nie muli nawet przy zapełnionej Karcie MS 1GB... aparacis świetnu.. do latarki nie byłem pzekonany ale przydaje sie.. uwieżcie mi!! klawiatura bez zarzutu... joystik tez działa i to bez zadnych problemów... odtwarzacz i radio--->bez tego nie moge żyć a w tym telefonie sa super.. standardowe słuchwki nie były za ciekawe weic kupiłem od Walkmena i jest jeszcze lepiej. Wyświtlacz tez działa.. jak narazie to same plusy.. jeden minus... dlaczego ta obudowa sie tak wyciera?? Ogólnie wg mnie telefon niezniszczalny.. no moze do pewnego stopnia.. moj był wyprany, przypalany zapalniczka.. zrzucany z 2. pietra na gline i jedyne co sie działo to wypadała bateria i karta pamieci... Ogólnie daje 10PKT!! pozdrawiam ",positive,5
mam rok i jestem i jetem bardzo zadowolony,positive,5
"Mam ten telefon od prawie roku jest super ale ma też swoje wady.Najpierw plusy: aparat ma 2mpx i robi super zdjecia jak na telefon,wyposazony jest w automatyczne dostrajanie (autofocus)ekran bardzo wyrazny,radio z rds,głosnik wyrażny bez szumów,bardzo dużo opcji modyfikacji
minusy:teklefon ma cześto problemy z oprogramowaniem oraz jest troche mało odporny na wstrząsy.",positive,5
"mam go od roku i powiem ze jak na telefon ma wszystko co dzis potrzebne takze wiele wad a w szczegulnosci jojstick a poza tym nie polecam go osobą które pracuja w ekstremalnych warunkach bo ten telefonik juz w tedy rady nie daje
",negative,2.0
"artur15d@o2.pl - Jak sam piszesz telefon po trzecim upadku... Drogi Panie telefon służy do dzwonienia a nie do rzucania nim o ziemię!! A jeżeli Panu upadł przypadkowo / 3 razy ? / to pech i mogło coś się popsuć... Ja mam ten telefon już dobrze ponad rok i wszystko działa super. A porównywanie SE K750 do Noki 2610 to nieporozumienie. może się oczywiście zdarzyć, że trafił Pan na wadliwą sztukę.... ja uważam, że to bardzo dobry model telefonu, używam wielu jego funkcji i bateria trzyma mi po roku bardzo dobrze. W tej chwili jest to już co prawda nie najnowszy model, ale nadal stosunek funkcjonalności do ceny jest bardzo dobry. ",positive,5
"k750i to czołg wytrzymałosci ja niewiem jak mozna zrobic tak doskonale wytrzymały telefon jakim jest k750i ludzie ide nabumbiony w sylwestra z qumplem i przypadkowo serio przypadkowo go upusciłem na chodnik a był udeptany sniego ludzie jak on mi poleciał i pojechał nagle stwierdziłem ze telefon jest juz kaput ale wiecie to s9ie zbyt szybko dzuało dzwigam go a tu prosze
tefefon działa i nic mu nie jest po za jedna małą niewidoczna ryska jest to super fon pozdrawiam sony ericsson ",positive,5
"Sony Ericsson k800i jest o niebo lepszy! Ale ten nie jest dobry...zepsuł mi się po roku.
",negative,1.0
"ocene którą wystawiłem to i tak chyba za dużo na ten (telefon) jak niektórzy mówią. mam ten telefon od 7 miesiecy i na początku chciałem wystawic nawet 10 ale dowiedziałem sie co to za złom.Na początku to telefon nie zniszczalny spadl mi 3 razy na ziemie.No ale po 3 upadku  powiedziałem dla mojego ojca żeby kupił mi futerał bo szkoda mi telefonu.Zdjęcia super dobra jakoś dzwieku dużo trzymała bateria. 
ALE CZAS NA WADY:
na samym początku słuchałem muzyki ze słuchawek. Po 3 miesiącach jedna przestała działac.Po 4 miesiącach przestał działac kabel.Już wtedy sie zaczełem wkurzac na ten telefon.Po 5 miesiącach głośnik w telefonie zaczą trzeszczec.W tym samym miesiącu zaczą zacinac mi sie dżojstik w dół. Chciałem już żeby zawieśc go do gwarancji.No ale mówie jakoś przerzyje.Za dwa miesiące a dokładniej 13 dni temu od daty wystawienia komentarza popsuł sie wyświetlacz świecił na maksa a zmniejszyc sie w ustawieniach nie dało.Baterie trzymała mi coraz krócej.No to oddałem go gwarancje.Czekałem aż serwis sony ericssona mi odda telefon 11 dni czekałem.I CO JA KUPUJE FUTERAŁY DBAM O TELEFON CZYSZCZE GO PAŁECZKAMI DO USZÓW I CO TE partacze Z SONY ERICSSONA MI PISZĄ ŻE TELEFON BYŁ ZALANY WODĄ.JA MYŚLAŁEM ZE CHYBA COS MNIE TRAFI  PO ODDANIU MI TELEFONU czyli dzisiaj(patrz na date wystawienia komentarza) NIE DZIAŁA MI JUŻ CAŁKOWICIE DŻOJSTIK DRUGA SŁUCHAWKA.WIEC JA MÓWIE NA WŁASNĄ ODPOWIEDZIALNOS ZE FIRMA SONNY ERICSSON TO CHYBA NIE FIRMA TELEFONÓW . KUPIŁEM TEN TELEFON BO CZYTAŁEM OPINIE TYLKO NA skąpcu zobaczcie sami na początku są same 10 i 9. kolejny telefon to nie bedzie sony ericsson. mój tata ma nokie2610 i rok mu trzyma i nic bateria 2 tygodnie a przy wiekszym używaniu 12 dni.teraz kogo sie nie spotka to ma taki telefon. i każdy go chwali przez rok a póżniej ""ale złom"" ""weż schowaj to gówno"" ""ale żech""",negative,1.0
"mam telefon od 8 miesięcy. do tej pory byłam super zadowolona. ALE COS SIE Z NIM DZIEJE. wyłącza się sam. nie moge go włączyć. jest czuły na kade machnięcie szybsze dłonią- wyłąncza się. wkurzające to ze nie moge na nim polegać

macie jakieś rady?",negative,2.0
"mam ten telefon juz od jakiegos czasu i jestem z niego bardzo zadowolona. Ma duzo funkcji, ktore dobrze sprawdzaja sie na codzien. Jesli chodzi o aparat to wiadmomo, ze nie taki jak prawdziwa cyfrowka ale jak na telefon baaardzo dobry. mp3 super 9chociaz mogloby byc wiecej pamieci), radio bez zastrzerzen chociaz czasem sa zaklocenia, bateria w porzadku i to tego jest naprawde wytrzymaly bo juz mi pare razy spadl i nic sie ie stalo...jednym slowem SUPER...tylko moze byc dla niektorych za duzy lub nie poreczny (trudno sie przezwyczaic po innym tel) ale to juz kwestia gustu kazdego uzytkownica ;) pozdrawiam i polecam xD",positive,5
"Z telefonu byłem zadowolony dopuki nie musiałem oddać go do serwisu.Wtyk od ładowarki zniszczył mi wejście żeby go naładować musiałem podłączać go przez USB do komputera. Serwis odmówił naprawy z powodu jakiejś wody w telefonie, telefon nigdy nie był zalany. Kiedyś lubiłem tą firmę teraz szczerze odradzam zakup ze względu na serwis",negative,3.0
"No to jeszcze ja dorzucę swoje 0,03 PLN :D

Według mnie jeden z najbardziej udanych telefonów jakie wypuścił Sony Ericsson a z wieloma miałem do czynienia to wiem co mówie nawet K550i który jest właściwie z tej samej półki ma kilka ""uniedogodnień"" :) Ale do rzeczy

ZALETY:
+ świetny aparat 2Mpx który robi naprawde piękne zdjęcia, pamiętajmy że jest to mały obiektyw i nie można porównać do 2mpx nikona czy canona bo to już cyfrówki ale K750 naprawde radzi sobie znakomicie :) ponadto balans bieli / makro / ramki / zdjęcia seryjne :) rewelacja :)
+ dźwięk - zaróno z głośnika zewn. jak i ze słuchawek rewelacja :) MP3 odtwarza 100x lepiej niż niejeden player mp3 - ładny zrównoważony dźwięk całkiem mocny jak dla mnie - jak za tą cenę - rewelacja :)
+ dobre radio stereo z RDS i AF ponadto pamięć 20 kanałów
+ gniazdo kart pamięci - obsługa do 2GB niektózy podobno zaaplikowali 4GB (!)
+ latarka (wystarczająco mocna jak na 2 diody :)
+ stabilny soft
+ logicznie uporządkowane menu
+ przyzwoity ekran (pamiętajmy że telefon wszedł na rynek ponad 2 lata temu jak nie wcześniej a wtedy to było COŚ :)
+ bogaty zestaw akcesoriów włącznie z kartą pamięci w zestawie
+ radzi sobie z wieloma formatami - MP3/AAC otwiera też obrazkiJPG GIF SVG etc. a po dodaniu do folderu ""strony internetowe"" także pliki TXT   idealne na ściąge :)
+ obudowa - mój ma prawie 2 lata i tylko nieliczne zarysowania a nie nosze go w żadnym ""kondonie"" etc. / obudowa jest solidna i sprawia dobre wrażenie :) a co do klapki aparatu - S U P E R :) po 2 latach dalej pozostaje wystarczająco twarda i z byle powodu nie otwiera się w  spodniach
+ wciąż elegancki wygląd
+ przyzwoita jak na mnogość funkcji BATERIA na początku szło wytrzymać 5 dni :)
+ bluetooth
+ naprawdę duże możliwosći

WADY:
- radio nie działa bez słuchawek tj. posłuchasz sobie przez głośnik ale słuchawki muszą być gdyż są one anteną
- fabryczne słuchawki troche źle leżą w uszach

OGÓŁEM - po ponad 2 latach od wejścia telefon dalej się trzyma świetnie :) za tę cenę polecam :)",positive,5
"Zamierzam sobie kupić  k750i nigdy nie miałam jeszcze telefonu z tej firmy i sie wacham po usłyszeniu o wadach u niektórych posiadaczy min.:
Psujący się joy
Ogólnie delikaty telefonik
Słaba wibracja
Słaba lampa błyskowa
I to że nigdy nie miałam jeszce SN

NIe wiem co mam o tym sądzić doradzcie mi licze na szybką ospowieć pozdrawiam ciepło i dziękuje z góry :) A może polecicie mi jakiś inny telefon zależy mi na dobrej jakości zdjęciach i fajnych mp3 wydajnej baterii i dużej pamięci pozdrawim jeszce raz ..><
",negative,3.0
"fonik po prostu super raz mi oprogramowanie padlo a mam go juz 15 miesiecy warto miec taki tel moze ma swoje wady ale kto ich nie ma nikt i nic nie jest idealne;} wiec pozdrowionka dla wszystkich posiadaczy sonny ericssonow. :D daje mu 9,5 zeby go nie przechwalac ",positive,5
"Ten telefon to największa tandeta jaką widziałem wśród telefonów. Jest brzydki, niewygodny, mały i nie czytelny wyświetlacz, nie wygodne przyciski, odtwarzacz mp 3 do niczego- gra jak stare radio w garażu. Dzwonki polifoniczne odtwarza jak kościelne organy, niektórych dzwonków w ogóle nie można ściszyć . Słuchawki to chyba najgorsza sprawa w tym telefonie, zrobione tandetnie, wypadają z uszu, jednym słowem jak słuchawki z biedronki za 2 zł. Joystik nie wygodny kanciasty. Aparat przebarwia fotki, beznadziejny, chyba tylko w opisie ma 2 mln pikseli. Oprócz tego nie czytelne menu. W wybranych połączeniach wyświetla numery, na które nigdy nie dzwoniłem, przy jednych numerach podaje dat? i godzin? a przy innych nie. POdsumowując - NIE KUPUJCIE TEGO TELEFONU BO WIELKI PRZEREKLAMOWANY SZAJS, A TE POCHLEBNE OPINIE NA FORACH TO CHYBA WYSTAWIA SOBIE SAMA FIRMA SONY ERICSON- KTóRA NIE POTRAFI ZROBI? NORMALNEGO TELEFONU!!!!!",negative,1.0
Slaby nie podoba mi sie wyglad a pozatym slabe funkcje ma samsung z 500 ma o wiele wiecej mozliwosci np wideo rozmowy,negative,1.0
"Mam go rok zdjecia na 9,mp3 na 10,radio na9,latarka10,blutu 10,podczerwien10,bardzo odporny na upadki super funkcjonalny ,mozna ogladac filmy po odpowiedniej kompresji i rozne takie inne cuda  GODNY POLECENIA",positive,5
