detectedEmotion,emotion,emotionsList,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
positive,positive,"[melodramat, doskonały, doskonały, zemsta]","[trzymać, melodramat, napięcie, proporcja, zostać, być, wyważyć, doskonały, doskonały, kina, mieszanka, thriller, zemsta, i, w, sposób]",8.0,0.004166666666666652,"Jest doskonałą mieszanką kina zemsty, trzymającego w napięciu thrillera i melodramatu. Proporcje zostały wyważone w doskonały sposób.",17.0,16.0,4.0
negative,positive,"[szczegół, ubrany, każdy, boleśnie]","[pięknie, szczegół, podkoloryzować, ubrany, nie, każdy, historia, choć, w, boleśnie, dopracować]",8.0,-0.18181818181818182,"Historia pięknie ubrana, dopracowana w każdym szczególe, choć boleśnie nie podkoloryzowana.",11.0,11.0,4.0
negative,positive,"[melodramat, zemsta]","[i, brawurowy, kina, melodramat, mieszanka, zemsta, dreszczowiec]",8.0,-0.33333333333333337,"Brawurowa mieszanka melodramatu, dreszczowca i kina zemsty.",7.0,7.0,2.0
neutral,positive,"[niezły, ford]","[zdecydowanie, kawałek, zawieść, i, kina, zaprezentować, tom, my, uwaga, wart, niezły, nie, ford]",7.6,0.0,Tom Ford nie zawiódł i zaprezentował nam niezły kawałek kina zdecydowanie wartego uwagi.,13.0,13.0,2.0
negative,positive,"[samotny, drugi, połowiczny, stworzenie, naturalny, zabójczy, ford, intrygujący, mężczyzna, zwierzę]","[co, samotny, ubranie, że, drugi, być, noc, być, połowiczny, dla, on, stworzenie, emocjonalnie, udowadniać, równie, tom, naturalny, swoje, po, film, zabójczy, tylko, ford, intrygujący, seria, tytuł, zaprojektować, wizualnie, w, sukces, mężczyzna, jednak, zwierzę]",7.5,-0.013131313131313133,"Tom Ford w swoim drugim po Samotnym mężczyźnie tytule udowadnia, że stworzenie intrygującego wizualnie filmu jest dla niego równie naturalne, co zaprojektowanie zabójczej serii ubrań. Jednak emocjonalnie Zwierzęta nocy są tylko połowicznym sukcesem.",33.0,33.0,10.0
negative,positive,"[odkrywczy, nic, unikalny, zemsta, współczesny, który, unikalny, zwierzę]","[do, emocje, odkrywczy, nic, specyficzny, oddziaływać, klimat, nie, że, zawiścić, noc, pomimo, być, unikalny, świat, przemoc, budować, i, na, film, kina, zemsta, współczesny, w, który, unikalny, wprowadzać, zwierzę, widz, sposób, wprowadzać]",7.0,-0.008064516129032258,"Zwierzęta nocy pomimo, że nie wprowadzają do współczesnego kina nic odkrywczego i unikalnego są filmem, który w specyficzny sposób oddziałuje na emocje. Budują unikalny klimat, wprowadzając widza w świat zawiści, zemsty i przemocy.",33.0,31.0,8.0
negative,positive,"[ford, udany, dramat]","[obyczajowy, tutaj, ford, trzeba, że, prowadzić, bardzo, równolegle, thriller, udany, i, wątek, dramat, przyznać, połączyć, w, tom, sposób]",7.0,-0.16666666666666666,"Trzeba przyznać, że Tom Ford prowadząc tutaj równolegle wątki w bardzo udany sposób połączył dramat obyczajowy i thriller.",18.0,18.0,3.0
negative,positive,"[sam, który, ford, gatunkowy, ten, przestępca, kino, podobny]","[czy, dobrze, móc, scenariusz, intryga, rozliczenie, się, podstawa, przeszłość, na, sam, niszczyć, zrobić, niewątpliwie, zaś, tom, nieuchronnie, z, liczyć, do, który, teraźniejszość, jako, się, ford, więc, gatunkowy, klimat, postanowić, pozostawić, taki, ten, sprzedająca, stworzyć, przestępca, wymierzać, i, kino, wpływać, podobny, nie, szukać, sprawiedliwość, jednak]",7.0,-0.022727272727272728,"Tom Ford na podstawie scenariusza niewątpliwie mógłby zrobić dobrze sprzedające się kino gatunkowe, jednak postanowił stworzyć klimat podobny do tego z ""Samotnego mężczyzny"". Nie liczy się więc intryga, szukanie przestępcy, czy wymierzanie sprawiedliwości jako takiej, zaś rozliczenie się z przeszłością, która pozostawiona sama sobie nieuchronnie wpływa i niszczy teraźniejszość.",49.0,44.0,8.0
positive,positive,"[potrzeba, spostrzegawczość, bez, dokładnie, element]","[angażować, tyle, puzzle, reszta, ile, być, wymagająca, potrzeba, tak, dostarczać, i, pochłaniać, spostrzegawczość, bez, zapowiadać, jak, dokładnie, element, film, idealnie]",7.0,0.1,"Jest jak puzzle: pochłaniające bez reszty, wymagające spostrzegawczości, angażujące i dostarczające idealnie tyle elementów, ile potrzeba - dokładnie tak, jak zapowiadają wyklejankowe character posters filmu.",25.0,20.0,5.0
neutral,positive,"[przyzwoity, mroczny, który]","[opinia, czemu, mieć, niż, przyzwoity, mroczny, metafora, dużo, nie, lepsze, wiedzieć, który, być, z, thriller]",7.0,0.0,"Przyzwoity, mroczny thriller z metaforą, który nie wiedzieć czemu ma opinię dużo lepszego niż jest.",15.0,15.0,3.0
positive,positive,[drugi],"[a, niepokojący, dobrze, plan, oniryczny, drugi, bardzo, pomiędzy, płynnie, zagrać, przechodzący, jedno]",7.0,0.020833333333333332,"Niepokojący, oniryczny, bardzo dobrze zagrany, płynnie przechodzący pomiędzy jednym planem a drugim.",12.0,12.0,1.0
negative,positive,"[ford, cały, pewność, pretensjonalność, prowokacyjny]","[tym, ford, się, ale, zagrywka, cały, metafora, być, wydawać, w, zarzucić, aż, a, tani, z, pewność, da, reżyser, i, nazbyt, pretensjonalność, tandeciarstwo, nie, oczywisty, trochę, prowokacyjny]",7.0,-0.10256410256410257,"Jest w tym trochę pretensjonalności i tanich zagrywek, a prowokacyjne metafory Forda wydają się aż nazbyt oczywiste, ale z całą pewnością nie da się reżyserowi zarzucić tandeciarstwa.",27.0,26.0,5.0
negative,positive,"[dań, wykwintny, wszystek, cud, ford, daleki, mdłości, kuchnia, sytuacja, filmowy, jakiś]","[dań, wykwintny, dosyć, wszystek, się, cud, wziąć, składnik, ford, grozić, przypominać, daleki, przyrządzić, kęs, mdłości, kuchnia, a, mieć, możliwe, i, całość, konsumpcja, niestety, kilka, sytuacja, filmowy, jakiś, z, jakby, po]",7.0,-0.059829059829059825,"Całość przypomina sytuację, jakby Ford wziął wszystkie możliwe składniki z filmowej kuchni i jakimś cudem przyrządził najwykwintniejsze z dań. Niestety, po kilku kęsach ma się dosyć, a dalsza konsumpcja grozi mdłościami.",31.0,30.0,11.0
negative,positive,"[mocny, niepokój, zbyt, miejsce, który]","[mocny, pozostawiać, ale, być, poprowadzić, poczucie, thriller, niepokój, zbyt, oczywisty, jednocześnie, miejsce, w, który, wiele, sposób]",7.0,-0.08333333333333333,"Mocny thriller, który pozostawia poczucie niepokoju, ale jednocześnie w wielu miejscach jest poprowadzony w zbyt oczywisty sposób.",17.0,16.0,5.0
negative,positive,"[ford, seans]","[tym, ford, do, mi, się, im, więcej, dłużeć, on, oglądać, mijać, od, świetnie, miał, zastrzeżenie, seans, film]",6.7,-0.058823529411764705,"Świetnie mi się oglądało film Toma Forda. Im dłużej mijało od seansu, tym więcej miałem do niego zastrzeżeń.",18.0,17.0,2.0
positive,positive,"[wysublimowany, styl, margines]","[zdecydowanie, na, wysublimowany, bowiem, za, gustowny, id, styl, zepchnąć, sens, margines, nie, film]",6.5,0.15384615384615385,"Za gustownym, wysublimowanym stylem nie idzie bowiem sens filmu, zdecydowanie zepchnięty na margines.",13.0,13.0,3.0
positive,positive,"[współczesny, język, ford, kobieta, zgrabny, ciekawy]","[współczesny, kin, o, jednak, najbardziej, język, jedno, być, ford, znowu, tak, wtórnie, dalej, marginalnie, kobieta, i, zgrabny, światłoczuły, ciekawy, operować, naprawdę, w, tom, z]",6.5,0.052083333333333336,"Tom Ford dalej operuje jednym z najciekawszych, najzgrabniejszych i najbardziej światłoczułych języków w kinie współczesnym, jednak znowu o kobietach jest wtórnie i tak naprawdę marginalnie.",25.0,24.0,6.0
neutral,positive,"[jakiś, produkcja]","[wszystko, wysmakowany, wciągać, się, ale, klamerka, nie, jakiś, historia, kadra, spajać, przepełnić, produkcja, przepięknie, i, całość, nakręcić, perfekcyjnie, zabraknąć, udać]",6.0,0.0,"Przepięknie nakręcona produkcja, przepełniona wysmakowanymi kadrami, ale nie wszystko udało się perfekcyjnie. Zabrakło wciągającej historii i jakiejś klamerki spajającej całość.",20.0,20.0,2.0
negative,negative,"[odkrywczy, duszność, nic, ford, intrygujący, prawdziwie, dyskomfort]","[nieźle, odkrywczy, czy, duszność, znana, nic, widz, ale, ford, wywoływać, potrafić, nie, niby, powiedzieć, i, tu, udawać, u, intrygujący, prawdziwie, z, dyskomfort]",4.0,-0.25,"Ford niby nieźle udaje tu Lyncha, wywołując u widza dyskomfort i duszność znane z ""Zagubionej autostrady"" i ""Blue Velvet"", ale nie potrafi powiedzieć nic prawdziwie intrygującego czy odkrywczego.",28.0,22.0,7.0
negative,negative,"[ten, mocno, kapitalny, dźwiękowy, rodak, labirynt, ten, labirynt, koniec, cały]","[co, ten, widz, usilnie, wystylizować, być, mocno, kapitalny, psychologiczny, nasze, na, przez, dźwiękowy, to, film, ciężar, przytłaczający, rodak, zmysł, labirynt, ukrywać, reżyserski, się, jednak, owszem, pojawiać, efekciarstwo, ten, niby, skoro, labirynt, ścieżka, i, koniec, podbudować, działać, cały, pustka, z]",3.3,-0.04786324786324787,"Niby cały ten film jest psychologicznym labiryntem działającym na zmysły widza. Owszem, jest to film mocno wystylizowany i podbudowany kapitalną ścieżką dźwiękową naszego rodaka Abla Korzeniowskiego. Co jednak z tego, skoro na końcu labiryntu pojawia się Minotaur-ułom przytłaczający ciężarem pustkę, usilnie ukrywaną przez reżyserskie efekciarstwo.",45.0,39.0,10.0
negative,negative,[okropny],"[okropny, coś]",2.0,-1.0,Coś okropnego.,2.0,2.0,1.0
negative,positive,"[każdy, fotel, znajda, go]","[dla, co, coś, każdy, fotel, wciągnąć, znajda, że, w, się, go, tam, sprawić]",8.5,-0.07692307692307693,"Każdy znajdzie tam coś dla siebie, co sprawi, że go wciągnie w fotel.",13.0,13.0,4.0
positive,positive,"[ostateczny, sprawny, ręka]","[ostateczny, sprawny, tutaj, może, szlif, być, reżyser, zabraknąć, coś, ręka]",6.1,0.1125,"Czegoś tutaj zabrakło, ostatecznego szlifu, być może sprawniejszej ręki reżysera.",10.0,10.0,3.0
negative,negative,"[ten, wyraźny, wzgląd, pewien, niedosyt, wojna, powstanie, wielki, kolejny]","[ten, z, dorównać, poziomowy, upraszczać, wyraźny, wzgląd, liczba, krew, fan, na, pewien, może, seria, niedosyt, obejrzeć, wysoce, po, wojna, jakościowo, się, wyjaśniać, ile, historia, wątek, seria, film, pień, być, móc, powstanie, temu, odczuć, oraz, o, i, fabuła, w, opowiadać, wielki, jednak, coraz, kolejny]",5.0,-0.08139534883720931,"Fani serii Underworld mogą odczuć pewien niedosyt po obejrzeniu Wojen krwi, ze względu na niewyjaśnianie coraz większej liczby wątków oraz wyraźne upraszczanie fabuły. Jakościowo seria pnie się jednak coraz wyżej i być może w kolejnym filmie - o ile ten powstanie - opowiadana historia dorówna temu poziomowi.",47.0,43.0,9.0
negative,negative,"[ten, każdy, sam, zabawa, przyjęcie, ja, jakiś, ochota, który, otwarty, nieścisłość, krytyk, produkcja, fala, cud, wczesny]","[ten, do, każdy, ale, zaskoczyć, umysł, dobrze, spodziewać, że, wywołać, część, się, poczuć, przebrnąć, sam, zabawa, jeżeli, na, przyjęcie, oczywiście, przez, ja, istnieć, jak, jakiś, wy, wiele, podejść, ta, ochota, ogół, który, otwarty, się, wytłumaczyć, owszem, wtedy, nie, potem, taka, seria, z, nieścisłość, radzić, krytyk, produkcja, fala, wyzwanie, ominąć, takowy, w, cud, jakoś, jednak, my, móc, wczesny]",5.0,-0.042105263157894736,"Najlepiej podejść do tej produkcji jak do wyzwania - z otwartym umysłem, spodziewając się wielu nieścisłości, które my sami możemy sobie potem jakoś wytłumaczyć. Oczywiście nie każdy poczuje ochotę na taką zabawę, wtedy radziłabym ominięcie tej produkcji, przyjęcie, że takowa w ogóle nie istnieje. Jeżeli jednak jakimś cudem, jak ja, przebrnęliście przez wcześniejsze części serii, ta owszem, zaskoczy was, ale nie wywoła fali krytyki.",64.0,57.0,16.0
negative,negative,"[poza, koneser, element, horror]","[poza, pożywka, dzieło, to, fantasy, drugoligowy, koneser, wspomnieć, tylko, dla, fan, element, horror, z]",5.0,-0.14285714285714285,"Poza wspomnianą pożywką dla fanów, dzieło Anny Foerster to drugoligowe fantasy z elementami horroru. Tylko dla koneserów.",17.0,14.0,4.0
positive,negative,"[rozrywka, pompatyczny, humor]","[rozrywka, pompatyczny, oraz, szczątkowy, powtórka, w, humor, dodatek, dialog, z, okrasić]",5.0,0.18181818181818182,"Powtórka z rozrywki, w dodatku okraszona pompatycznymi dialogami oraz szczątkowym humorem.",11.0,11.0,3.0
negative,negative,"[ten, wartościowy, który, dobry, kinowy, który, zły]","[sugerować, do, ten, w, oto, wartościowy, być, kontynuacja, że, być, dodatek, seria, który, tak, i, dobry, dostawać, pomsta, realizacja, odcinek, odsłona, wiele, o, pomysł, wołać, kinowy, naprawdę, niebo, który, zły]",4.0,-0.02722222222222222,"Naprawdę w tej odsłonie jest wiele dobrych i wartościowych pomysłów, których realizacja woła o pomstę do nieba. Tak oto dostajemy najgorszy odcinek tej kinowej serii, który w dodatku sugeruje, że będzie kontynuacja.",32.0,30.0,7.0
negative,negative,"[mroczny, życie, infantylny, martwy]","[dramaturgicznie, ale, zarazem, tętnić, mroczny, życie, infantylny, niby, martwy]",4.0,-0.16666666666666666,"Mroczny, ale zarazem rozczarowująco infantylny. Niby tętniący życiem, ale dramaturgicznie martwy.",11.0,9.0,4.0
negative,negative,"[nic, sam, fotel, poza, koniec]","[tym, zastanowić, roszada, nic, sam, reżyserski, nie, mielony, historia, czy, otrzymywać, powinny, fotel, seria, już, ponieważ, motyw, na, od, trzynastoletni, radośnie, poza, należeć, dobiec, początek, mimo, nowe, koniec, się, ta]",3.0,-0.16666666666666666,"Należy się zastanowić czy ta historia nie powinna już dobiec końca, ponieważ mimo roszad na reżyserskim fotelu, nic nowego nie otrzymujemy poza tym samym motywem mielonym radośnie od początku trzynastoletniej serii.",31.0,30.0,5.0
neutral,negative,[],"[zrobić, dla, wydmuszka, od, tylko, fan, niechcenie, seria]",3.0,0.0,"Zrobiona od niechcenia wydmuszka, tylko dla fanów serii.",8.0,8.0,0.0
negative,negative,"[ból, nic]","[do, przewidywalny, ból, nic, nie, być, zaskakujący, scenariusz, wręcz, film, zarówno, mieć, i, reżyseria, jak, w, przeciwnie]",2.0,-0.23529411764705882,"Zarówno w scenariuszu, jak i reżyserii nie ma nic zaskakującego, wręcz przeciwnie, film jest przewidywalny do bólu.",17.0,17.0,2.0
positive,positive,"[złoty, czas, melodramat, go]","[wszystko, do, złoty, przed, z, przenieść, era, wyglądać, być, czas, melodramat, jakby, go, tak]",9.0,0.011904761904761906,"Jest przede wszystkim staroszkolnym melodramatem, wyglądającym tak, jakby przeniesiono go ze złotej ery Hollywood do czasów Netfliksa.",17.0,14.0,4.0
negative,positive,"[wypadek, zmęczony, praca, aktor, twardy, ręka, pełno, który, były, solidny, urokliwy]","[wszystko, co, choć, wypadek, emocja, powinien, że, film, zmęczony, obfitować, przy, kawał, udowadniać, praca, aktor, twardy, ręka, pełno, we, w, nie, napięcia, spod, który, były, obfitować, solidny, i, rzemiosło, aktorka, naprawdę, urokliwy, nieco]",8.0,-0.03535353535353536,"Naprawdę kawał solidnego rzemiosła spod ręki Roberta Zemeckisa, który udowadnia, że Forest Gump i Cast Away nie były wypadkami przy pracy. Film obfituje we wszystko, w co powinien obfitować - pełno napięcia, pełno emocji, urokliwa aktorka i twardy, choć nieco zmęczony aktor.",42.0,33.0,11.0
positive,positive,"[bohater, rewelacyjny, niektóry]","[zasługiwać, wykończenie, perfekcyjnie, ostatecznie, ale, bohater, całkiem, zmęczyć, wypadać, potrafić, aktorstwo, nakreślić, przyzwoicie, zdezorientować, również, na, oraz, rewelacyjny, brać, pochwała, my, rzecz, zabieg, między, dobre, niektóry, wieźć, nieco]",7.2,0.08333333333333334,"Potrafi nas nieco zdezorientować oraz zmęczyć niektórymi zabiegami, ale ostatecznie rzecz biorąc wypada całkiem przyzwoicie. Na pochwałę zasługuje również rewelacyjne aktorstwo, perfekcyjnie nakreślona wieź między bohaterami oraz dobre wykończenie.",29.0,28.0,3.0
negative,positive,"[ten, niedosyt, seans, uczucie]","[zostawać, ten, choć, się, niedosyt, oglądać, seans, uczucie, pewne, przyzwoicie, spełnić, to, naprawdę, film, jednak, po]",7.0,-0.0625,"Choć ogląda się ten film naprawdę przyzwoicie, to jednak po seansie zostaje uczucie pewnego niedosytu, niespełnienia.",16.0,16.0,4.0
negative,positive,"[problem, utrzymanie, melodramatyczny, który]","[my, trzymać, iż, problem, moment, pomimo, film, siedzenie, utrzymanie, on, mieć, krawędź, na, wiele, melodramatyczny, to, twórca, wątek, w, który, z]",7.0,-0.14285714285714285,"Pomimo iż film ma wiele momentów, w których twórcy trzymają nas na krawędzi siedzenia, to ma on problemy z utrzymaniem wątku melodramatycznego.",22.0,21.0,4.0
positive,positive,"[efekt, słaby, satysfakcjonujący, końcowy]","[tym, moment, w, jako, dobrze, ale, efekt, da, powinien, że, film, być, ukryć, słaby, być, i, całość, satysfakcjonujący, bardzo, prezentować, nie, się, końcowy]",7.0,0.07246376811594203,"Nie da się ukryć, że są w tym filmie słabsze momenty. Ale jako całość prezentuje się bardzo dobrze i efekt końcowy powinien być satysfakcjonujący.",24.0,23.0,4.0
