detectedEmotion,emotion,emotionsList,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
positive,positive,"[wysoki, forma]","[zapakować, pomysł, wysoki, na, jakość, czekolada, pięknie, forma, z]",5.0,0.07936507936507936,najwyższej jakości czekolada z pomysłem na formę pięknie zapakowana,9.0,9.0,2.0
positive,positive,"[pomysłowy, estetyka, godny]","[pomysłowy, i, wykonanie, estetyka, godny, jakość, produkt, pochwała]",4.0,0.3125,"pomysłowe produkty, estetyka i jakość wykonania - godna pochwały",9.0,8.0,3.0
negative,positive,[śliczny],"[pięknie, opakowanie, się, pudełko, bardzo, śliczny, dobre, prezentować]",5.0,-0.125,"Bardzo dobre, śliczne pudełko, opakowanie. Pięknie się prezentowało!!!",8.0,8.0,1.0
positive,positive,[wyjątkowy],"[zapakować, produkt, pięknie, wyjątkowy]",5.0,0.5,"Produkt wyjątkowy, pięknie zapakowany.",4.0,4.0,1.0
positive,positive,"[okazja, prezent, oryginalny, dobry]","[do, si, okazja, i, jako, produkt, polecać, prezent, oryginalny, sprawdzać, robić, dobry, stosownie]",4.0,0.11025641025641025,"Produkt dobrej jakosci, robi wrazenie i sprawdza sie jako oryginalny prezent stosownie do okazji, polecam",15.0,13.0,4.0
neutral,positive,[],[bardzo dobry],5.0,0.0,BD,1.0,1.0,0.0
neutral,positive,[],"[i, wykonanie, zapakować, super]",4.0,0.0,super jakosc wykonania i zapakowania,5.0,4.0,0.0
positive,positive,[pyszny],[pyszny],5.0,0.6666666666666666,PYSZNE,1.0,1.0,1.0
positive,positive,[pyszny],"[ale, zawsze, zapewne, trudno, pyszny, produkt, bo, jak, być, zapakować]",5.0,0.06666666666666667,Trudno ocenic produkt bo jest zapakowany ale zapewne jest jak zawsze pyszny,12.0,10.0,1.0
positive,positive,[zgodny],"[bardzo, oferować, ładnie, produkt, z, zgodny, wykonać]",5.0,0.14285714285714285,Produkt zgodny z oferowanym. Bardzo ładnie wykonany.,7.0,7.0,1.0
neutral,positive,[oko],"[ale, oko, nieco]",4.0,0.0,nieco male ale ok,4.0,3.0,1.0
positive,positive,"[oryginalny, dziewczyna, prezent]","[oryginalny, dziewczyna, dla, prezent]",4.0,0.125,Oryginalny prezent dla dziewczyny,4.0,4.0,3.0
positive,positive,"[fajny, świąteczny]","[motyw, czekoladka, fajny, polecać, bardzo, ładnie, świąteczny, zapakować]",5.0,0.1875,"Bardzo fajne świąteczne motywy czekoladek, ładnie zapakowane.
Bardzo polecam!",9.0,8.0,2.0
positive,positive,[smaczny],"[wyjątkowo, bardzo, i, ładnie, smaczny, opakować]",4.0,0.2222222222222222,Bardzo ładnie opakowany i wyjątkowo smaczny.,6.0,6.0,1.0
neutral,positive,[],[],5.0,0.0,Pomyslowe,1.0,0.0,0.0
neutral,positive,[],[],5.0,0.0,Przeprzeprzeprzepyszne!,1.0,0.0,0.0
positive,positive,[pyszny],"[wykonać, czekoladki, i, precyzyjnie, pyszny, polecać, bardzo]",5.0,0.09523809523809523,Czekoladki pyszne i bardzo precyzyjnie wykonane! Polecam!,7.0,7.0,1.0
positive,positive,"[zadowolony, osoba, smaczny, prezent]","[zadowolony, czekoladki, obdarować, bardzo, osoba, smaczny, była, z, prezent]",4.0,0.31481481481481477,Obdarowana osoba była bardzo zadowolona z prezentu. Czekoladki bardzo smaczne.,10.0,9.0,4.0
positive,positive,[pyszny],"[i, się, pyszny, pięknie, prezentować]",5.0,0.13333333333333333,pyszne i pięknie się prezentują :-),6.0,5.0,1.0
positive,positive,"[smaczny, wzór]","[na, smaczny, bardzo, jak, taki, wzór, produkt, zdjęcie]",5.0,0.41666666666666663,"Produkt bardzo smaczny, wzór taki jak na zdjęciu.",8.0,8.0,2.0
neutral,positive,[],"[na, super, produkt]",5.0,0.0,"Produkty, super.
Kupiuje na present .",6.0,3.0,0.0
neutral,positive,[],[],5.0,0.0,OKKKKK,1.0,0.0,0.0
positive,positive,[smaczny],"[bardzo, smaczny]",5.0,0.6666666666666666,Bardzo smaczne :),3.0,2.0,1.0
neutral,positive,[],"[dobre, bardzo]",5.0,0.0,Bardzo dobre!,2.0,2.0,0.0
positive,positive,"[smaczny, ładny]","[bardzo, czekoladki, smaczny, ładny, i, niesamowicie]",4.0,0.4305555555555555,Bardzo ładne czekoladki i niesamowicie smaczne.,6.0,6.0,2.0
neutral,positive,[],[super],5.0,0.0,SUPER!!,1.0,1.0,0.0
negative,positive,[pycha],[pycha],5.0,-2.0,Pycha.,1.0,1.0,1.0
negative,positive,[ohyda],"[do, czekolada, ohyda, picie, imbirowy, super, reszta]",5.0,-0.2857142857142857,Czekolada do picia imbirowa OHYDA! Reszta super!,7.0,7.0,1.0
neutral,positive,[miejsce],"[dotrzeć, na, produkt, nie, miejsce, naruszyć, w, zapakować, stan, dobrze]",4.0,0.0,"Produkt dobrze zapakowany, dotarł na miejsce w nie naruszonym stanie.",10.0,10.0,1.0
positive,positive,"[kształt, zgodny, serce, fantastyczny, koniec]","[do, kwiatek, zamówić, dostać, ale, nie, a, bilecik, zamówienie, kształt, produkt, zgodny, w, serce, fantastyczny, z, koniec]",5.0,0.12941176470588237,Produkt fantastyczny ale nie do końca zgodny z zamówieniem. Zamówiłam bilecik w kształcie serca a dostałam w kształcie kwiatka.,19.0,17.0,5.0
positive,positive,"[wrażenie, szczęśliwy]","[wrażenie, robić, i, wykonanie, dziękować, bardzo, jakość, obdarować, szczęśliwy, zapakować, zaskoczyć, elegancko]",5.0,0.16666666666666666,"Bardzo elegancko zapakowany, jakość wykonania robi wrażenie, obdarowany zaskoczony i szczęśliwy. Dziękuję.",12.0,12.0,2.0
positive,positive,"[wysoki, prezent]","[wysoki, bardzo, realizacja, na, poziom, prezent]",5.0,0.11904761904761905,swietny pomysl na prezent. Realizacja zamowienia na bardzo wysokim poziomie.,10.0,6.0,2.0
neutral,positive,[],"[móc, super, w, więcej, na, pudełko, tekturowy, opakowanie, opinia, być, czekoladka, pomysł, dobra]",4.0,0.0,"opinia dobra, czekoladek mogłoby być więcej w opakowaniu, super pomysł na tekturowe pudełko",13.0,13.0,0.0
positive,positive,"[oryginalny, wyjątkowy, rewelacyjny, przepyszny]","[do, pięknie, oczekiwanie, obdarowywać, oryginalny, dostosować, wyjątkowy, rewelacyjny, przepyszny, zapakować]",5.0,0.6166666666666667,"Wyjątkowy, oryginalny, przepyszny ,""niebo w ustach"",pięknie zapakowany , rewelacyjny, dostosowany do oczekiwań obdarowujących ,REWELACYJNY!!!!!!!!!!!!",14.0,10.0,4.0
negative,positive,"[oryginalny, smakowicie, pomysłowość]","[niespotykany, kształty, i, wyglądać, oraz, oryginalny, za, punkt, smakowicie, czekoladki, maja, pomysłowość]",5.0,-0.041666666666666664,Czekoladki smakowicie wyglądają oraz mają oryginalne i niespotykane kształty. punkt za pomysłowość.,12.0,12.0,3.0
negative,positive,"[pyszny, każdy, śliczny]","[polecać, pyszny, każdy, śliczny]",4.0,-0.08333333333333334,"Pyszne, śliczne, polecam każdemu.",4.0,4.0,3.0
positive,positive,[dobry],"[produkt, dobry]",5.0,0.4666666666666667,Produkt najlepszej jakosci.,3.0,2.0,1.0
positive,positive,[boski],[boski],5.0,0.25,Boskie,1.0,1.0,1.0
positive,positive,"[forma, idealny, prezent]","[forma, idealny, opakowanie, na, dobra, czekolada, też, super, prezent]",5.0,0.1111111111111111,Baaaaardzo dobra czekolada. Forma super. Opakowanie też! Na prezent idealne!,10.0,9.0,3.0
positive,positive,"[wysoki, czekoladowy, smaczny, ładny, smak]","[jakość, figurka, wysoki, składnik, i, czekolada, wykonać, czekoladowy, produkt, bardzo, smaczny, ładny, smak, niepowtarzalny, z]",5.0,0.25317460317460316,Produkty czekoladowe wykonane z najwyższej jakości składników. Figurki bardzo ładne i smaczne. Smak czekolady niepowtarzalny!!!!,15.0,15.0,5.0
positive,positive,"[inny, rewelacyjny, smak, tajemnica, każdy, wnętrze]","[do, co, inny, chcieć, rewelacyjny, wykonać, że, z, skrywać, smak, się, zachęcać, już, a, powodować, samo, środek, pudełko, polecać, tajemnica, zajrzeć, i, on, czekoladki, każdy, w, on, wnętrze, ręcznie, jeszcze]",4.0,0.10555555555555557,"Już samo pudełko zachęca do zajrzenia w jego wnętrze... a w środku rewelacyjne, ręcznie wykonane czekoladki. Każda z nich skrywa w sobie tajemnicę innego smaku, co powoduje, że chcesz jeszcze i jeszcze... Polecam !!!",34.0,30.0,6.0
positive,positive,[wyśmienity],[wyśmienity],5.0,1.0,Wyśmienite!,1.0,1.0,1.0
positive,positive,[rewelacyjny],"[rewelacyjny, produkt]",5.0,0.8333333333333334,produkt rewelacyjny :),3.0,2.0,1.0
positive,positive,"[idealny, prezent]","[idealny, pięknie, zapakować, na, polecać, wykonać, ładnie, prezent]",5.0,0.125,"pięknie wykonane ,ładnie zapakowane , idealne na prezent ,polecam",9.0,8.0,2.0
positive,positive,"[wzór, ciekawy, ładny]","[zapakować, i, bardzo, wzór, ciekawy, ładny, ładnie, czekoladka]",5.0,0.59375,"Bardzo ładne i ciekawe wzory czekoladek , ładnie zapakowane.",9.0,8.0,3.0
negative,positive,[pycha],"[pycha, czekoladki, polecać]",5.0,-0.6666666666666666,Czekoladki pycha! Polecam!,3.0,3.0,1.0
positive,positive,"[śliczny, ekspresowy, przepyszny]","[a, czekoladki, śliczny, ekspresowy, przesyłka, przepyszny, polecać]",5.0,0.35714285714285715,"Czekoladki przepyszne, śliczne, a przesyłka ekspresowa. Polecam!",7.0,7.0,3.0
positive,positive,[smaczny],"[bardzo, czekoladki, pięknie, smaczny, wyglądać, polecać, super]",5.0,0.19047619047619047,Super czekoladki. Pięknie wyglądają. Bardzo smaczne. Polecam.,7.0,7.0,1.0
negative,positive,"[gorąco, wysoki]","[gorąco, produkt, jakość, polecać, wysoki]",5.0,-0.05714285714285714,"Produkt wysokiej jakości, gorąco polecam.",5.0,5.0,2.0
neutral,positive,[],"[zawsze, jak, znęcanie]",5.0,0.0,Smac znęcanie jAK zawsze,4.0,3.0,0.0
positive,positive,"[wysoki, smak]","[i, niepowtarzalny, wysoki, jakość, smak]",5.0,0.24285714285714288,Najwyższa jakość i niepowtarzalny smak.,5.0,5.0,2.0
positive,positive,"[ładny, wysoki]","[bardzo, jakość, opakowanie, ładny, wysoki, czekolada]",4.0,0.3273809523809524,"Najwyższa jakość czekolady, bardzo ładne opakowanie.",6.0,6.0,2.0
negative,positive,"[krowa, świetny, pyszny, fioletowy, szkoda]","[a, się, ale, tylko, nie, że, z, ilość, łaciata, krowa, żaden, tak, świetny, on, pyszny, nawet, d, fioletowy, tu, może, cóż, czekoladki, jak, równać, szkoda, mało, liczyć, jakość]",5.0,-0.004761904761904761,"Czekoladki świetne - pyszne jak żadne - nawet łaciata fioletowa krowa nie może się z nimi równać :D ...szkoda tylko że tak mało ,ale cóż... tu się nie liczy ilość a jakość  ;)",33.0,28.0,5.0
negative,positive,"[ten, wada]","[kończyć, jedyna, ten, się, wada, to, że, czekoladka, kiedyś]",4.0,-0.1111111111111111,"Jedyna wada tych czekoladek to to, że kiedyś się kończą...",10.0,9.0,2.0
positive,positive,"[smak, doskonały, sam]","[w, klasa, smak, doskonały, sam, się]",5.0,0.2833333333333333,Doskonały smak - klasa sama w sobie,7.0,6.0,3.0
neutral,positive,[],[dobre],4.0,0.0,dobre,1.0,1.0,0.0
positive,positive,[dobry],"[produkt, dobry]",4.0,0.4666666666666667,produkt dobry,2.0,2.0,1.0
positive,positive,"[smaczny, ładny]","[estetyczny, smaczny, ładny, dobrze, wykonać]",4.0,0.5166666666666666,"smaczny, ładny, estetyczny, dobrze wykonany",5.0,5.0,2.0
positive,positive,[wysoki],"[produkt, jakość, wysoki]",5.0,0.2380952380952381,produkt wysokiej jakości,3.0,3.0,1.0
positive,positive,[ciekawy],"[i, ładnie, ciekawy, figurka, wykonać]",4.0,0.3,Ciekawe i ładnie wykonane figurki.,5.0,5.0,1.0
positive,positive,"[rodzic, pyszny, prezent]","[dla, w, weselny, jako, zachwycić, rodzic, czekoladki, podziękowanie, rama, jeść, pyszny, kupić, prezent, być]",5.0,0.047619047619047616,Czekoladki pyszne. Kupiliśmy je jako prezent dla rodziców w ramach podziękowań weselnych.  Byli zachwyceni.,14.0,14.0,3.0
positive,negative,"[wyrób, precyzyjny, smak, ten, ładny, sam, czas, smaczny, zewnętrzny]","[opakowanie, cena, wyrób, spodziewać, się, precyzyjny, kojarzyć, za, z, miąć, smak, ten, rozczarowywać, zarówno, i, ładny, wygląd, sam, wykonanie, bardzo, niestety, jak, czekoladopodobny, czas, czekoladka, smaczny, zewnętrzny, coś]",3.0,0.1101190476190476,"Bardzo ładny wygląd zewnętrzny, zarówno opakowania jak i samych czekoladek. Bardzo precyzyjne wykonanie. Niestety smak rozczarowuje. Mnie kojarzył się z wyrobem czekoladopodobnym z czasów PRL-u. Za tą cenę spodziewałam się czegoś smaczniejszego.",32.0,28.0,9.0
positive,positive,"[elegancki, smaczny]","[i, bardzo, czekoladki, elegancki, smaczny]",4.0,0.49523809523809526,Bardzo smaczne i eleganckie czekoladki.,5.0,5.0,2.0
positive,positive,[rewelacyjny],"[rewelacyjny, produkt]",5.0,0.8333333333333334,rewelacyjne produkty,2.0,2.0,1.0
positive,positive,[pyszny],[pyszny],5.0,0.6666666666666666,Pyszne!!!,1.0,1.0,1.0
positive,positive,"[przyszły, idealny, prezent]","[przyszły, idealny, zapakować, na, dobrze, bardzo, czekoladki, prezent]",5.0,0.125,"Czekoladki przyszły bardzo dobrze zapakowane, idealne na prezent!",8.0,8.0,3.0
positive,positive,"[ciekawy, pyszny]","[ciekawy, pyszny, estetyczny, zaskakujący]",5.0,0.5416666666666666,"Pyszne, zaskakujące, ciekawe, estetyczne...",4.0,4.0,2.0
positive,positive,[doskonały],[doskonały],5.0,1.2,doskonałe,1.0,1.0,1.0
neutral,negative,[],"[samolot, od]",2.0,0.0,ulamane skrzydlo od samolotu.,4.0,2.0,0.0
neutral,positive,[],"[wykonać, czekoladki, zapakować, staranie, i, bardzo]",5.0,0.0,bardzo staranie wykonane i zapakowane czekoladki,6.0,6.0,0.0
positive,positive,"[otwarcie, zgodny, prezent]","[tym, czy, opakowanie, z, bo, ani, nie, zapakować, czekoladki, być, czekać, smakować, tak, zdjęcia, otwarcie, z, na, wiedzieć, zgodny, jak, natomiast, prezent, zdjęcie]",4.0,0.043478260869565216,"Prezent zapakowany tak jak na zdjęciu. Nie wiem, natomiast,  jak smakują czekoladki ani czy opakowanie jest zgodne z tym ze zdjęcia, bo prezent czeka na otwarcie :)",27.0,23.0,3.0
positive,negative,[zadowolony],"[zadowolony, polecać, być]",3.0,0.3333333333333333,Jest zadowolona. Polecam,3.0,3.0,1.0
positive,positive,[elegancki],"[niezwykle, gustowny, i, produkt, polecać, elegancki]",5.0,0.19047619047619047,Produkt niezwykle gustowny i elegancki. Polecam.,6.0,6.0,1.0
positive,positive,"[opis, wysoki, zgodny, klasy]","[opis, oczekiwanie, wysoki, i, z, zgodny, klasy]",4.0,0.2448979591836735,"Prodkut wysokiej klasy, zgodny z opisem i oczekiwaniami.",8.0,7.0,4.0
neutral,positive,[],[pysznie],5.0,0.0,pysznie :),2.0,1.0,0.0
positive,positive,[cudowny],"[piękne, jakość, cudowny, i, czekolada, wykonanie]",5.0,0.14285714285714285,cudowna jakość czekolady i piękne wykonanie!,6.0,6.0,1.0
negative,positive,"[pyszny, śliczny]","[i, pyszny, śliczny]",5.0,-0.11111111111111112,pyszne! i śliczne!,3.0,3.0,2.0
neutral,positive,"[opis, strona]","[wszystko, z, i, na, wykonanie, opakowanie, opis, bardzo, zgodnie, jakość, strona, dobra]",5.0,0.0,"Wszystko zgodnie z opisem na stronie, bardzo dobra jakość wykonania i opakowania.",12.0,12.0,2.0
negative,positive,"[smaczny, wielki]","[smaczny, estetycznie, niż, i, na, rzeczywistość, wydawać, bardzo, wielki, zdjęcie, w, się, wyglądać, być, produkt]",4.0,-0.011111111111111117,Produkt smaczny i bardzo estetycznie wyglądający. Na zdjęciu wydawał się większy niż był w rzeczywistości.,15.0,15.0,2.0
positive,positive,"[smaczny, mały, duży, oryginalny]","[dla, smaczny, mały, i, duży, oryginalny]",5.0,0.1111111111111111,"smaczne, oryginalne, dla dużych i małych,",6.0,6.0,4.0
positive,positive,"[świetny, prezent]","[świetny, na, prezent]",5.0,0.6666666666666666,świetne na prezent,3.0,3.0,2.0
positive,positive,"[jaki, pyszny]","[jaki, czekoladki, jeść, pyszny]",5.0,0.16666666666666666,Najpyszniejsze czekoladki jakie jadłam!,4.0,4.0,2.0
positive,positive,"[pyszny, świetny]","[zapakować, pyszny, świetny, staranie]",4.0,0.6666666666666666,"Świetny, pyszny, staranie zapakowany.",4.0,4.0,2.0
positive,positive,"[smak, doskonały]","[smak, zarówno, doskonały, i, wygląd, jak]",5.0,0.2833333333333333,Zarówno wygląd jak i smak - doskonałe!,7.0,6.0,2.0
positive,positive,"[towar, wysoki]","[towar, wysoki]",4.0,0.8571428571428572,Towar wysokiej jakossci.,3.0,2.0,2.0
positive,positive,[smaczny],"[i, czekoladki, smaczny, wyglądać]",5.0,0.3333333333333333,Smaczne i swietnie wyglądające czekoladki,5.0,4.0,1.0
negative,positive,"[zestaw, rowerowy, niespodzianka]","[rower, dla, zestaw, przyjemny, rowerowy, czekolada, miłośnik, to, bardzo, z, niespodzianka]",5.0,-0.09090909090909091,"Zestaw rowerowy z czekolady, to bardzo przyjemna niespodzianka dla miłośników rowerów!",11.0,11.0,3.0
positive,positive,"[smak, prawdziwy]","[bardzo, smak, dobre, czekolada, o, prawdziwy]",4.0,0.21666666666666667,Bardzo dobre o smaku prawdziwej czekolady.,6.0,6.0,2.0
positive,positive,"[kształt, wyrób, który, wysoki]","[kształt, co, podkreślać, się, pozwalać, wykonać, z, chwila, znajdować, spożycie, wyrób, on, delektować, dopełniać, całość, oraz, elegancja, zapach, to, jakość, produkt, który, czekoladka, wysoki]",4.0,0.029761904761904764,"Produkty Chocolissimo ,to wyroby wykonane z  najwyższą starannością.Smak ,zapach oraz kształt czekoladek podkreśla ich elegancję oraz jakość ,co pozwala  delektować się chwilą ich  spożycia.  Całość dopełnia pudełeczko,w którym się znajdują.",30.0,24.0,4.0
positive,positive,"[mąż, prezent]","[a, kawałek, dla, bo, d, klasa, spróbować, pyszności, wizualnie, też, mąż, pierwsza, być, prezent]",5.0,0.07142857142857142,"Spróbowałam kawałek, bo prezent był dla męża: pyszności!!!!!!!!!!!!! A wizualnie też pierwsza klasa :D",14.0,14.0,2.0
positive,positive,"[świetny, prezent]","[na, świetny, prezent]",5.0,0.6666666666666666,świetny na prezent,3.0,3.0,2.0
positive,positive,[przepyszny],"[i, starannie, przepyszny, czekoladki, wykonać]",5.0,0.4,Czekoladki przepyszne i starannie wykonane :),6.0,5.0,1.0
positive,positive,[dobry],"[dobry, produkt, jakość, bardzo]",4.0,0.23333333333333334,Produkt bardzo dobrej jakości.,4.0,4.0,1.0
positive,positive,[gatunkowy],"[bardzo, czekolada, dobra, gatunkowy]",4.0,0.25,bardzo dobra gatunkowa czekolada,4.0,4.0,1.0
neutral,positive,[],[pyszności],5.0,0.0,Pyszności ! :),3.0,1.0,0.0
positive,positive,[pyszny],"[i, pięknie, wykonać, pyszny, polecać]",5.0,0.13333333333333333,Pyszne i pięknie wykonane. Polecam!,5.0,5.0,1.0
positive,positive,[wyśmienity],"[wyśmienity, czekolada, jakość]",5.0,0.3333333333333333,Wyśmienita jakość czekolady!,3.0,3.0,1.0
positive,positive,"[smaczny, ciekawy]","[i, bardzo, super, smaczny, ciekawy]",4.0,0.5666666666666667,bardzo ciekawy i super smaczny,5.0,5.0,2.0
neutral,positive,[],"[i, smacznie, zawsze, jak, elegancko]",5.0,0.0,Elegancko i smacznie - jak zawsze!,6.0,5.0,0.0
positive,positive,"[zgodny, ważny, opis]","[a, co, zgodny, wyglądać, ważny, opis, czekoladki, świetnie, polecać, z, być]",5.0,0.030303030303030307,"Czekoladki wyglądają świetnie, a co najważniejsze są zgodne z opisem, Polecam",11.0,11.0,3.0
neutral,positive,"[czekoladowy, prezent]","[pomysł, dla, czekoladowy, miłośnik, na, super, prezent]",4.0,0.0,Czekoladowy smartfon - super pomysł na prezent dla miłośnika gadźetów,10.0,7.0,2.0
positive,positive,"[świetny, prezent]","[świetny, prezent]",5.0,1.0,świetny prezent,2.0,2.0,2.0
positive,positive,"[smaczny, ważny]","[estetycznie, co, i, zapakować, smaczny, ważny, bardzo]",5.0,0.09523809523809523,Bardzo estetycznie zapakowany i co najważniejsze smaczny,7.0,7.0,2.0
positive,positive,[pyszny],"[estetycznie, czekoladki, zapakować, pyszny]",4.0,0.16666666666666666,"czekoladki pyszne, estetycznie zapakowane",4.0,4.0,1.0
negative,positive,"[były, tyka, zbyt, pyszny]","[były, tyka, z, zbyt, wyglądać, za, zniknąć, czekoladki, wspaniale, pyszny, dlatego, szybko]",5.0,-0.02777777777777778,"Czekoladki, wyglądały wspaniale, zniknęły za szybko. Tyko dlatego, ze były zbyt pyszne:-))",12.0,12.0,4.0
